duplication_type	gene	age	age_occurrences	had_conflicting_occurrence_calls	Ppe_syntenic	Mdo_syntenic	Gtr_syntenic	minimum_valid_pair_Ks
TD	Pbre1_14G045200	old	1	False	0	0	0	0.174783
TRD	Pbre1_05G195000	old	1	False	1	1	1	0.194298
TRD	Pbre1_06G119800	old	1	False	1	1	1	0.431504
TD	Pbre1_15G562800	old	1	False	1	1	0	0.376406
PD	Pbre1_13G355000	old	1	False	0	0	0	0.242727
TRD	Pbre1_15G054000	old	2	False	1	1	0	0.243598
PD	Pbre1_12G120000	old	1	False	0	0	0	0.120784
TRD	Pbre1_16G158400	old	1	False	1	1	1	0.189731
TD	Pbre1_15G421200	old	1	False	1	1	0	0.34802
TD	Pbre1_04G032400	old	1	False	0	0	0	0.117515
PD	Pbre1_06G411800	old	1	False	0	0	0	0.134616
TRD	Pbre1_11G171600	old	1	False	1	1	1	0.225146
TD	Pbre1_07G039800	old	1	False	0	0	0	0.138797
TD	Pbre1_07G210000	old	1	False	0	0	0	0.257054
TRD	Pbre1_16G172400	old	1	False	1	1	1	0.328819
TRD	Pbre1_04G164000	old	5	False	1	1	0	0.150293
TRD	Pbre1_05G077800	old	1	False	1	1	1	0.250434
TRD	Pbre1_15G115000	old	1	False	1	1	1	0.255272
PD	Pbre1_10G348800	old	1	False	0	0	0	0.122161
TRD	Pbre1_05G251000	old	1	False	0	1	0	0.446364
TD	Pbre1_03G301800	old	1	False	0	0	0	0.18257
TD	Pbre1_02G426800	old	1	False	0	0	0	0.114988
TRD	Pbre1_15G729000	old	3	False	1	1	1	0.137173
TRD	Pbre1_12G364400	old	1	False	1	1	1	0.205473
TRD	Pbre1_07G152600	old	1	False	1	1	1	0.347852
TD	Pbre1_11G322600	old	1	False	1	0	0	0.2402
PD	Pbre1_06G182800	old	1	False	0	0	0	0.423578
PD	Pbre1_06G282000	old	1	False	0	0	0	0.263893
PD	Pbre1_10G282200	old	1	False	0	0	0	0.18593
TRD	Pbre1_02G506000	old	1	False	1	1	1	0.205235
PD	Pbre1_10G116600	old	1	False	1	0	1	0.206169
TRD	Pbre1_15G556800	old	1	False	0	0	1	0.448664
PD	Pbre1_15G088400	old	1	False	0	0	0	0.473959
TRD	Pbre1_15G206200	old	1	False	0	0	0	0.445682
TD	Pbre1_10G387000	old	1	False	0	0	0	0.287198
TRD	Pbre1_15G472800	old	1	False	1	1	1	0.284511
TRD	Pbre1_14G151600	old	1	False	1	1	1	0.180201
TRD	Pbre1_14G189000	old	2	False	1	1	0	0.203969
PD	Pbre1_10G334600	old	1	False	0	0	0	0.211352
TD	Pbre1_10G022400	old	1	False	0	0	0	0.426781
PD	Pbre1_05G358400	old	1	False	0	0	0	0.461596
TD	Pbre1_13G019800	old	1	False	1	0	0	0.204574
TRD	Pbre1_06G366400	old	1	False	1	1	1	0.376094
PD	Pbre1_02G249000	old	1	False	0	0	0	0.259091
TRD	Pbre1_15G035400	old	1	False	1	1	1	0.139145
PD	Pbre1_09G099400	old	1	False	0	1	0	0.429499
TRD	Pbre1_15G020600	old	1	False	1	1	1	0.440481
TRD	Pbre1_11G213600	old	2	False	1	1	1	0.195293
PD	Pbre1_04G182000	old	1	False	0	1	0	0.170176
PD	Pbre1_02G060000	old	1	False	0	0	0	0.222075
TD	Pbre1_07G161200	old	1	False	0	0	0	0.341867
TD	Pbre1_07G428000	old	1	False	0	0	0	0.15674
TRD	Pbre1_17G267400	old	1	False	1	1	1	0.277971
TRD	Pbre1_15G331200	old	2	False	1	1	1	0.140325
TRD	Pbre1_01G202000	old	1	False	1	1	1	0.138461
TD	Pbre1_08G364000	old	1	False	0	0	0	0.43863
TD	Pbre1_12G067400	old	1	False	0	0	0	0.142255
TD	Pbre1_17G361800	old	1	False	0	0	0	0.133342
TRD	Pbre1_14G178000	old	1	False	1	0	1	0.237605
TRD	Pbre1_07G468600	old	1	False	1	1	0	0.232956
TRD	Pbre1_10G086000	old	1	False	0	1	1	0.297409
TRD	Pbre1_10G256800	old	1	False	1	1	1	0.447877
TD	Pbre1_10G421000	old	1	False	0	0	0	0.135208
PD	Pbre1_08G034000	old	1	False	0	0	0	0.256915
TRD	Pbre1_17G503200	old	1	False	1	1	1	0.208121
TRD	Pbre1_09G008000	old	1	False	1	1	1	0.143358
TRD	Pbre1_13G412400	old	3	False	1	1	1	0.122602
TD	Pbre1_15G029000	old	1	False	0	0	0	0.420119
TRD	Pbre1_01G205200	old	1	False	1	1	1	0.430521
TRD	Pbre1_02G113200	old	1	False	1	1	0	0.399545
TD	Pbre1_08G287200	old	1	False	0	0	0	0.260969
TD	Pbre1_13G099800	old	1	False	1	1	0	0.272468
TD	Pbre1_04G232000	old	1	False	0	0	0	0.291748
PD	Pbre1_13G429800	old	1	False	0	0	0	0.296978
TRD	Pbre1_06G345600	old	2	False	1	1	1	0.163345
PD	Pbre1_02G234000	old	1	False	0	0	0	0.24203
TRD	Pbre1_12G350200	old	1	False	1	1	1	0.276034
PD	Pbre1_14G259400	old	1	False	0	0	0	0.325455
TD	Pbre1_05G558600	old	1	False	0	0	0	0.466526
PD	Pbre1_04G227600	old	1	False	0	0	0	0.242472
TRD	Pbre1_13G107200	old	1	False	1	1	1	0.280553
TRD	Pbre1_06G046600	old	1	False	1	1	1	0.229323
PD	Pbre1_17G066200	old	1	False	0	0	0	0.140386
PD	Pbre1_10G057200	old	1	False	0	1	0	0.159416
TRD	Pbre1_05G005600	old	1	False	1	1	1	0.431586
PD	Pbre1_17G491400	old	1	False	0	0	0	0.146314
TRD	Pbre1_04G337200	old	1	False	1	1	1	0.323545
PD	Pbre1_01G133800	old	1	False	0	0	0	0.45916
PD	Pbre1_01G121200	old	1	False	0	1	0	0.117661
TRD	Pbre1_12G440000	old	1	False	1	0	1	0.153003
PD	Pbre1_06G009000	old	1	False	0	0	0	0.265451
PD	Pbre1_09G139600	old	1	False	0	0	0	0.446659
TD	Pbre1_07G281000	old	1	False	0	0	0	0.199941
PD	Pbre1_08G233200	old	1	False	0	1	0	0.213807
TRD	Pbre1_04G148000	old	1	False	1	1	1	0.127403
TRD	Pbre1_15G062400	old	1	False	1	1	0	0.4612
PD	Pbre1_11G345800	old	1	False	0	0	0	0.131091
TRD	Pbre1_13G121000	old	1	False	1	1	1	0.13335
TD	Pbre1_08G338800	old	1	False	0	0	0	0.188141
TD	Pbre1_17G272600	old	1	False	0	0	0	0.169457
PD	Pbre1_13G354000	old	1	False	0	1	0	0.209944
TRD	Pbre1_15G437200	old	2	False	1	1	1	0.207715
TRD	Pbre1_05G426000	old	1	False	0	1	0	0.158537
TRD	Pbre1_02G386400	old	1	False	1	1	1	0.433081
TRD	Pbre1_10G328600	old	1	False	1	1	1	0.179536
TD	Pbre1_05G447600	old	1	False	0	0	0	0.428608
TRD	Pbre1_05G537800	old	1	False	1	1	0	0.431229
TRD	Pbre1_10G005800	old	1	False	1	1	1	0.146372
TD	Pbre1_10G407600	old	1	False	0	0	0	0.463204
TRD	Pbre1_06G104800	old	1	False	1	1	1	0.183759
PD	Pbre1_04G206600	old	1	False	0	0	0	0.183427
TRD	Pbre1_10G337000	old	1	False	1	1	1	0.317357
TD	Pbre1_01G127600	old	1	False	0	0	0	0.188677
PD	Pbre1_04G263600	old	1	False	0	0	0	0.199824
PD	Pbre1_04G257000	old	1	False	0	0	0	0.123597
PD	Pbre1_03G409200	old	1	False	0	0	0	0.173174
PD	Pbre1_03G039000	old	1	False	0	0	0	0.335224
TRD	Pbre1_08G398800	old	1	False	1	1	0	0.367584
TD	Pbre1_17G281600	old	1	False	0	1	0	0.189434
TD	Pbre1_02G054000	old	1	False	0	0	0	0.134264
TD	Pbre1_10G481000	old	1	False	0	0	0	0.216
TD	Pbre1_02G288400	old	1	False	0	0	0	0.242646
TD	Pbre1_09G062800	old	1	False	0	0	0	0.379532
TD	Pbre1_14G114600	old	1	False	0	0	0	0.373946
TD	Pbre1_13G068400	old	1	False	0	0	0	0.408404
TRD	Pbre1_02G181000	old	1	False	1	1	1	0.265838
TD	Pbre1_03G174200	old	1	False	0	0	0	0.144855
TRD	Pbre1_09G224000	old	1	False	1	1	1	0.217065
TRD	Pbre1_01G092800	old	1	False	0	1	1	0.281319
TD	Pbre1_15G763600	old	1	False	0	0	0	0.228262
TD	Pbre1_07G072000	old	1	False	1	1	0	0.307268
TD	Pbre1_06G218000	old	1	False	0	0	0	0.133103
PD	Pbre1_10G513600	old	1	False	0	0	0	0.151004
TD	Pbre1_11G490000	old	1	False	0	0	0	0.470996
TRD	Pbre1_13G486800	old	1	False	1	1	1	0.240923
TRD	Pbre1_04G072400	old	1	False	1	1	1	0.142692
TRD	Pbre1_07G499000	old	1	False	1	1	0	0.125276
TD	Pbre1_06G042600	old	1	False	0	0	0	0.150705
TRD	Pbre1_06G174000	old	1	False	1	1	1	0.411605
TRD	Pbre1_12G247000	old	1	False	0	1	1	0.273127
TD	Pbre1_04G029600	old	1	False	0	0	0	0.141406
TD	Pbre1_12G150800	old	1	False	0	0	0	0.137703
PD	Pbre1_14G053200	old	1	False	0	0	0	0.276976
TD	Pbre1_15G246000	old	1	False	0	0	0	0.170286
TRD	Pbre1_01G302000	old	1	False	1	1	1	0.334902
TRD	Pbre1_04G118400	old	1	False	1	1	1	0.171449
PD	Pbre1_01G315600	old	1	False	0	1	0	0.208745
PD	Pbre1_10G376600	old	1	False	0	0	0	0.284093
TRD	Pbre1_03G215200	old	1	False	0	0	0	0.207078
TRD	Pbre1_03G432000	old	1	False	1	1	1	0.405805
TRD	Pbre1_10G497800	old	1	False	1	1	1	0.177425
TD	Pbre1_01G197600	old	1	False	0	0	0	0.168321
TRD	Pbre1_04G022600	old	1	False	1	1	0	0.170605
TRD	Pbre1_14G175400	old	1	False	1	1	1	0.463808
PD	Pbre1_05G458400	old	1	False	0	0	0	0.24316
PD	Pbre1_03G090000	old	1	False	0	0	0	0.135593
TRD	Pbre1_12G439600	old	1	False	1	1	1	0.140489
TRD	Pbre1_10G309600	old	1	False	1	1	1	0.123724
TD	Pbre1_16G309200	old	1	False	0	0	0	0.112492
TRD	Pbre1_17G107800	old	2	False	1	1	1	0.312852
TRD	Pbre1_11G077600	old	1	False	0	1	1	0.312233
TRD	Pbre1_14G317000	old	1	False	1	1	1	0.180091
TD	Pbre1_05G139400	old	1	False	0	0	0	0.134043
TD	Pbre1_09G125000	old	1	False	0	0	0	0.446939
TRD	Pbre1_16G473400	old	1	False	0	1	1	0.395864
PD	Pbre1_02G385400	old	1	False	0	0	0	0.175087
TRD	Pbre1_13G472600	old	1	False	1	1	0	0.416109
TRD	Pbre1_11G361400	old	2	False	1	1	1	0.21865
PD	Pbre1_04G054200	old	1	False	0	0	0	0.181891
TRD	Pbre1_12G274800	old	1	False	1	1	0	0.430639
TRD	Pbre1_14G161800	old	1	False	1	1	1	0.336501
PD	Pbre1_12G184800	old	1	False	0	0	0	0.206351
PD	Pbre1_05G394800	old	1	False	0	0	0	0.16737
TRD	Pbre1_10G135800	old	1	False	1	1	1	0.177197
TD	Pbre1_06G261400	old	1	False	0	1	0	0.119532
TD	Pbre1_02G214200	old	1	False	1	0	0	0.359175
TRD	Pbre1_15G046000	old	1	False	1	1	1	0.194247
PD	Pbre1_04G051800	old	1	False	0	0	0	0.287305
PD	Pbre1_09G274600	old	1	False	0	0	0	0.113842
TD	Pbre1_15G679200	old	1	False	0	1	0	0.116616
TD	Pbre1_08G188600	old	1	False	0	1	0	0.143618
TD	Pbre1_10G366400	old	1	False	0	0	1	0.456899
TRD	Pbre1_04G355400	old	1	False	1	1	0	0.240947
TD	Pbre1_08G295800	old	1	False	0	0	0	0.131834
TD	Pbre1_06G182600	old	1	False	0	0	0	0.444253
TRD	Pbre1_11G161000	old	1	False	1	1	1	0.129285
TRD	Pbre1_07G439800	old	2	False	1	1	1	0.220725
TD	Pbre1_15G145200	old	1	False	0	0	0	0.298037
TRD	Pbre1_17G180800	old	1	False	0	1	0	0.364791
TRD	Pbre1_10G375000	old	1	False	1	1	1	0.154794
TD	Pbre1_09G427400	old	1	False	0	0	0	0.393723
TD	Pbre1_11G412400	old	1	False	0	0	0	0.148693
TRD	Pbre1_12G346000	old	1	False	1	1	1	0.153259
TD	Pbre1_17G093600	old	1	False	0	0	0	0.120309
PD	Pbre1_17G069000	old	1	False	0	0	0	0.129362
TRD	Pbre1_15G132200	old	1	False	1	1	1	0.443715
TRD	Pbre1_13G341400	old	1	False	1	1	1	0.184642
TRD	Pbre1_14G125200	old	1	False	0	1	1	0.35255
TRD	Pbre1_09G325000	old	1	False	1	1	1	0.364977
TD	Pbre1_01G415200	old	1	False	1	0	0	0.294484
TRD	Pbre1_16G429000	old	1	False	1	1	1	0.194896
TRD	Pbre1_07G098200	old	1	False	1	0	1	0.15025
TD	Pbre1_12G378600	old	1	False	0	0	0	0.228746
TRD	Pbre1_02G311000	old	1	False	1	1	0	0.435728
TRD	Pbre1_10G223000	old	1	False	1	1	1	0.167572
TD	Pbre1_02G382000	old	1	False	0	0	0	0.18174
TRD	Pbre1_15G106000	old	1	False	1	1	1	0.217712
PD	Pbre1_17G455800	old	1	False	0	1	0	0.287529
TD	Pbre1_08G013200	old	1	False	0	0	0	0.253576
TRD	Pbre1_12G131800	old	1	False	1	1	1	0.322141
PD	Pbre1_14G023400	old	1	False	0	0	0	0.195699
PD	Pbre1_06G071400	old	1	False	0	0	0	0.151477
TRD	Pbre1_08G106000	old	1	False	1	1	1	0.376011
TD	Pbre1_17G074800	old	1	False	0	0	0	0.116562
TD	Pbre1_09G117600	old	1	False	0	0	0	0.19252
TD	Pbre1_11G225800	old	1	False	0	0	0	0.117559
TRD	Pbre1_09G259200	old	1	False	0	1	1	0.126938
TRD	Pbre1_11G222000	old	1	False	1	1	1	0.248967
PD	Pbre1_12G265800	old	1	False	0	0	0	0.268146
TD	Pbre1_09G110000	old	1	False	0	1	0	0.443818
TRD	Pbre1_05G210000	old	3	False	1	1	1	0.168698
TD	Pbre1_10G202000	old	1	False	0	0	0	0.243493
TRD	Pbre1_15G208000	old	1	False	1	1	1	0.313337
PD	Pbre1_09G482200	old	1	False	0	0	0	0.187826
PD	Pbre1_02G160000	old	1	False	0	0	0	0.287715
TD	Pbre1_17G168400	old	1	False	0	0	0	0.2418
TRD	Pbre1_06G210800	old	1	False	0	1	1	0.249556
TRD	Pbre1_15G262400	old	1	False	1	1	1	0.45336
TRD	Pbre1_05G337200	old	1	False	1	1	1	0.160755
TRD	Pbre1_13G428800	old	1	False	1	1	1	0.393556
TD	Pbre1_04G065200	old	1	False	0	0	0	0.204333
TD	Pbre1_04G260000	old	1	False	0	0	0	0.179632
TRD	Pbre1_09G459800	old	1	False	1	1	0	0.381415
TRD	Pbre1_11G226400	old	1	False	1	1	1	0.357398
PD	Pbre1_04G391000	old	1	False	0	0	0	0.143471
TRD	Pbre1_11G218200	old	3	False	1	0	1	0.158322
TD	Pbre1_12G206200	old	1	False	0	1	0	0.11928
TRD	Pbre1_13G414400	old	2	False	1	1	1	0.232123
PD	Pbre1_05G323200	old	1	False	0	0	0	0.373228
TRD	Pbre1_10G535800	old	1	False	1	1	1	0.420207
TRD	Pbre1_16G009400	old	1	False	1	1	1	0.407267
TRD	Pbre1_06G045600	old	1	False	1	1	0	0.433118
TD	Pbre1_01G426200	old	1	False	0	0	0	0.184742
TD	Pbre1_16G304400	old	1	False	0	0	0	0.330523
TD	Pbre1_05G488800	old	1	False	0	0	0	0.332472
PD	Pbre1_04G018200	old	1	False	1	0	1	0.14739
TRD	Pbre1_15G038800	old	1	False	1	1	1	0.235119
TD	Pbre1_14G263200	old	1	False	0	0	0	0.328696
TRD	Pbre1_13G386800	old	1	False	1	1	0	0.154188
TRD	Pbre1_03G146400	old	1	False	1	1	1	0.399024
TRD	Pbre1_05G055800	old	2	False	0	1	1	0.171873
TRD	Pbre1_12G039600	old	1	False	1	1	1	0.119765
TRD	Pbre1_08G336800	old	1	False	0	1	1	0.332627
TRD	Pbre1_10G051800	old	1	False	1	1	1	0.208188
TD	Pbre1_11G178000	old	1	False	0	0	0	0.225213
TRD	Pbre1_10G514200	old	3	False	1	1	1	0.279559
PD	Pbre1_15G694600	old	1	False	0	0	0	0.427712
TD	Pbre1_14G037000	old	1	False	0	0	0	0.191773
TRD	Pbre1_02G211000	old	1	False	1	1	1	0.351998
PD	Pbre1_17G445200	old	2	False	0	0	0	0.202978
PD	Pbre1_15G766400	old	1	False	0	0	0	0.238471
TD	Pbre1_14G256600	old	1	False	0	0	0	0.43463
TRD	Pbre1_05G229600	old	1	False	1	1	1	0.130712
TD	Pbre1_04G269400	old	1	False	1	0	0	0.185596
TD	Pbre1_16G305000	old	1	False	0	0	0	0.234236
TRD	Pbre1_05G240800	old	1	False	1	1	1	0.403265
TRD	Pbre1_13G340400	old	1	False	1	1	1	0.444113
TRD	Pbre1_17G136000	old	1	False	1	1	1	0.190998
TD	Pbre1_06G312400	old	1	False	0	0	0	0.118533
TRD	Pbre1_08G185400	old	2	False	1	1	1	0.291601
PD	Pbre1_02G461400	old	1	False	0	0	0	0.280116
TRD	Pbre1_05G375800	old	1	False	1	1	1	0.128762
PD	Pbre1_05G308200	old	1	False	0	0	0	0.164414
TRD	Pbre1_10G029600	old	2	False	0	0	0	0.252613
TRD	Pbre1_15G652600	old	1	False	1	1	1	0.209742
TRD	Pbre1_05G164000	old	1	False	1	1	1	0.466673
TD	Pbre1_17G451600	old	1	False	0	1	0	0.24662
TD	Pbre1_04G300600	old	1	False	0	0	0	0.229884
TRD	Pbre1_10G174400	old	1	False	1	1	1	0.331381
PD	Pbre1_17G471800	old	1	False	0	0	0	0.156833
TRD	Pbre1_05G420000	old	1	False	1	1	0	0.197433
TRD	Pbre1_02G288000	old	2	False	1	1	1	0.169614
TD	Pbre1_02G471600	old	1	False	1	0	0	0.378938
TD	Pbre1_04G330000	old	1	False	0	0	0	0.399105
TRD	Pbre1_05G075800	old	3	False	1	1	1	0.146015
TD	Pbre1_01G186200	old	1	False	0	0	0	0.1451
TRD	Pbre1_10G473600	old	1	False	1	1	0	0.133231
PD	Pbre1_15G146600	old	1	False	0	1	0	0.131563
TRD	Pbre1_04G300200	old	2	False	1	1	1	0.30397
TRD	Pbre1_07G239000	old	1	False	1	1	1	0.228299
TRD	Pbre1_15G086200	old	1	False	1	1	1	0.289732
TD	Pbre1_12G157600	old	1	False	0	0	0	0.145882
TRD	Pbre1_02G063200	old	1	False	1	1	1	0.200915
TD	Pbre1_14G184000	old	1	False	0	0	0	0.369183
TRD	Pbre1_11G051400	old	1	False	1	1	1	0.188331
TRD	Pbre1_13G025800	old	1	False	1	1	1	0.120687
PD	Pbre1_05G358600	old	1	False	0	0	0	0.340805
TRD	Pbre1_10G085200	old	1	False	0	1	1	0.192418
TRD	Pbre1_12G229400	old	1	False	1	1	1	0.219808
PD	Pbre1_13G239000	old	1	False	0	0	0	0.325323
PD	Pbre1_17G487000	old	1	False	0	0	0	0.325024
TRD	Pbre1_07G156400	old	1	False	1	0	0	0.207418
TD	Pbre1_02G312200	old	1	False	0	0	0	0.114803
TD	Pbre1_13G063200	old	1	False	1	0	0	0.157859
TRD	Pbre1_01G039000	old	1	False	1	1	1	0.24938
TRD	Pbre1_04G223200	old	1	False	1	1	1	0.315968
TD	Pbre1_17G137200	old	1	False	0	0	0	0.365868
TRD	Pbre1_02G304400	old	1	False	1	1	1	0.468109
PD	Pbre1_06G170400	old	1	False	0	0	0	0.115801
PD	Pbre1_10G297400	old	1	False	0	0	0	0.180858
TD	Pbre1_07G373600	old	1	False	0	0	0	0.283352
TD	Pbre1_06G240600	old	1	False	0	1	0	0.201069
TD	Pbre1_01G346000	old	1	False	0	1	0	0.422304
TD	Pbre1_17G451000	old	1	False	0	1	0	0.312687
TRD	Pbre1_05G595000	old	1	False	1	1	0	0.337897
PD	Pbre1_09G074400	old	1	False	0	0	0	0.121927
TD	Pbre1_16G413000	old	1	False	0	1	0	0.30039
PD	Pbre1_05G251800	old	1	False	0	0	0	0.457951
TRD	Pbre1_16G147800	old	1	False	1	1	1	0.244692
TD	Pbre1_11G462400	old	1	False	0	0	0	0.159411
TRD	Pbre1_09G149200	old	1	False	1	1	1	0.302597
TRD	Pbre1_07G395200	old	1	False	1	1	0	0.264888
TRD	Pbre1_15G294200	old	1	False	1	1	1	0.24373
TRD	Pbre1_05G402000	old	1	False	1	1	1	0.132636
TRD	Pbre1_07G491600	old	1	False	1	1	1	0.124064
TRD	Pbre1_17G099600	old	1	False	1	1	1	0.357427
TRD	Pbre1_09G204800	old	1	False	1	1	1	0.14936
TRD	Pbre1_12G038600	old	1	False	1	1	1	0.167776
TRD	Pbre1_16G244200	old	1	False	1	1	1	0.229652
TD	Pbre1_15G575000	old	1	False	0	0	0	0.134414
TRD	Pbre1_11G402400	old	1	False	1	1	0	0.252098
TD	Pbre1_08G140000	old	1	False	0	0	0	0.156923
TRD	Pbre1_02G396000	old	1	False	1	1	1	0.397563
TRD	Pbre1_01G207400	old	1	False	1	1	0	0.159138
PD	Pbre1_10G230000	old	1	False	0	0	0	0.171875
TD	Pbre1_15G488400	old	1	False	0	0	0	0.11262
TD	Pbre1_02G197600	old	1	False	0	0	0	0.175538
TRD	Pbre1_07G363000	old	1	False	1	1	1	0.346195
PD	Pbre1_14G407600	old	1	False	0	0	0	0.263464
PD	Pbre1_14G407800	old	1	False	0	0	0	0.369208
TRD	Pbre1_12G287200	old	1	False	1	0	0	0.188195
TRD	Pbre1_13G343800	old	1	False	1	1	1	0.161815
TD	Pbre1_10G543000	old	1	False	0	0	0	0.311078
TRD	Pbre1_15G628000	old	2	False	1	1	1	0.114213
PD	Pbre1_04G297400	old	1	False	0	0	0	0.156316
TRD	Pbre1_08G088400	old	1	False	1	1	1	0.446926
PD	Pbre1_02G273000	old	1	False	1	1	1	0.117473
TD	Pbre1_09G469400	old	1	False	0	0	0	0.18996
TRD	Pbre1_02G189400	old	1	False	1	1	1	0.123669
TD	Pbre1_09G195000	old	1	False	0	0	0	0.126025
TRD	Pbre1_04G276200	old	1	False	1	1	1	0.201626
TRD	Pbre1_09G222400	old	1	False	0	1	1	0.464748
TRD	Pbre1_03G157400	old	1	False	1	1	1	0.405892
TRD	Pbre1_16G471600	old	1	False	1	1	1	0.12245
TD	Pbre1_15G027200	old	1	False	0	0	0	0.319351
TRD	Pbre1_06G085200	old	1	False	1	1	1	0.186406
TRD	Pbre1_10G070800	old	1	False	1	1	1	0.149578
PD	Pbre1_08G077600	old	1	False	0	0	0	0.265025
TD	Pbre1_12G035200	old	1	False	0	0	0	0.120281
PD	Pbre1_10G256000	old	1	False	0	0	0	0.147546
TRD	Pbre1_04G322400	old	2	False	1	1	1	0.191851
TD	Pbre1_13G243800	old	1	False	0	0	0	0.438321
TD	Pbre1_15G624800	old	1	False	0	0	1	0.11979
PD	Pbre1_07G202800	old	1	False	0	0	0	0.202355
PD	Pbre1_08G221000	old	1	False	0	0	0	0.198182
TRD	Pbre1_13G073800	old	1	False	1	1	1	0.292919
TD	Pbre1_13G020200	old	1	False	0	0	0	0.256088
TD	Pbre1_03G230000	old	1	False	0	1	0	0.223295
TRD	Pbre1_15G208600	old	1	False	1	1	1	0.142945
TRD	Pbre1_11G001000	old	1	False	1	1	0	0.137944
TRD	Pbre1_08G331000	old	1	False	1	1	1	0.212819
TD	Pbre1_11G119000	old	1	False	0	1	0	0.333385
TRD	Pbre1_09G032800	old	1	False	1	1	1	0.219411
TRD	Pbre1_13G343200	old	1	False	1	1	0	0.122195
TRD	Pbre1_11G254200	old	1	False	1	1	0	0.146016
TD	Pbre1_06G335000	old	1	False	0	0	0	0.124148
TRD	Pbre1_17G438800	old	1	False	1	1	1	0.299255
TRD	Pbre1_02G039000	old	1	False	1	1	1	0.20352
PD	Pbre1_15G759600	old	1	False	0	0	0	0.159214
PD	Pbre1_05G435800	old	1	False	0	0	0	0.206082
TD	Pbre1_15G117800	old	1	False	0	0	0	0.354192
PD	Pbre1_03G427000	old	1	False	0	0	0	0.123852
TD	Pbre1_02G172200	old	1	False	0	1	0	0.157222
TRD	Pbre1_01G263600	old	1	False	1	1	1	0.373377
TRD	Pbre1_08G219200	old	1	False	1	1	1	0.2568
TD	Pbre1_15G768800	old	1	False	0	0	0	0.165901
TRD	Pbre1_05G325200	old	1	False	0	1	0	0.441757
TRD	Pbre1_16G103400	old	1	False	1	1	1	0.196309
TRD	Pbre1_04G195000	old	1	False	1	1	0	0.216398
TD	Pbre1_10G465800	old	1	False	0	0	0	0.131048
TRD	Pbre1_09G135000	old	1	False	1	1	1	0.248831
TRD	Pbre1_09G303000	old	1	False	1	1	1	0.16879
TD	Pbre1_08G078800	old	1	False	0	0	0	0.172255
TRD	Pbre1_13G486000	old	1	False	1	1	1	0.332517
TRD	Pbre1_05G386200	old	1	False	1	1	1	0.413736
TRD	Pbre1_15G746400	old	1	False	1	1	1	0.288375
TD	Pbre1_14G091200	old	1	False	0	1	0	0.148686
TRD	Pbre1_11G482000	old	1	False	1	1	1	0.266404
TD	Pbre1_02G047400	old	1	False	0	0	0	0.403457
PD	Pbre1_16G224200	old	1	False	0	0	0	0.119421
PD	Pbre1_14G023600	old	1	False	0	0	0	0.401383
PD	Pbre1_14G015600	old	1	False	0	0	0	0.117739
TRD	Pbre1_06G040800	old	1	False	1	1	1	0.334967
PD	Pbre1_06G075800	old	2	False	0	0	0	0.122058
PD	Pbre1_09G341600	old	1	False	0	0	0	0.463183
TD	Pbre1_04G298200	old	1	False	0	0	0	0.287988
TRD	Pbre1_11G344600	old	1	False	1	1	1	0.165234
TRD	Pbre1_10G137400	old	1	False	1	0	0	0.143845
PD	Pbre1_01G155800	old	1	False	0	0	0	0.289019
PD	Pbre1_13G479800	old	1	False	0	1	0	0.329282
TRD	Pbre1_17G127600	old	1	False	1	1	0	0.422623
TD	Pbre1_05G205400	old	1	False	0	0	0	0.161004
TD	Pbre1_15G214800	old	1	False	0	0	0	0.458918
TD	Pbre1_01G315200	old	1	False	0	0	0	0.126666
TRD	Pbre1_04G088800	old	1	False	1	1	0	0.160384
TRD	Pbre1_13G145600	old	1	False	1	1	1	0.161589
TRD	Pbre1_08G181800	old	1	False	1	1	1	0.442505
TRD	Pbre1_01G280200	old	1	False	1	1	0	0.282084
TD	Pbre1_09G450600	old	1	False	0	0	0	0.448189
PD	Pbre1_14G412800	old	1	False	0	0	0	0.133739
TD	Pbre1_15G051000	old	1	False	0	0	0	0.12688
TRD	Pbre1_15G236000	old	1	False	1	1	1	0.306636
PD	Pbre1_17G443600	old	1	False	0	0	0	0.199008
TRD	Pbre1_13G222800	old	1	False	1	1	1	0.393601
TRD	Pbre1_02G364000	old	1	False	0	1	1	0.200119
TRD	Pbre1_08G023200	old	1	False	1	1	1	0.472802
TRD	Pbre1_07G062800	old	1	False	1	1	1	0.150006
TRD	Pbre1_13G340000	old	1	False	1	1	1	0.155113
TD	Pbre1_10G352000	old	1	False	0	0	0	0.396341
TRD	Pbre1_14G264200	old	1	False	1	1	1	0.245137
PD	Pbre1_05G376200	old	1	False	0	0	0	0.118111
PD	Pbre1_10G073000	old	1	False	0	0	0	0.269363
TD	Pbre1_03G337600	old	1	False	0	0	0	0.196895
TRD	Pbre1_13G035200	old	1	False	1	1	1	0.284651
TD	Pbre1_02G437800	old	1	False	0	0	0	0.367755
TD	Pbre1_13G254800	old	1	False	0	0	0	0.425577
TD	Pbre1_04G099600	old	1	False	0	0	0	0.422107
TRD	Pbre1_04G382400	old	1	False	1	1	0	0.266842
TD	Pbre1_11G411400	old	1	False	1	0	0	0.113206
TD	Pbre1_01G335600	old	1	False	0	0	0	0.168873
TD	Pbre1_10G295800	old	1	False	0	0	0	0.199657
TRD	Pbre1_03G206400	old	1	False	1	1	1	0.223193
