duplication_type	parent	child	ancestor	TPC_Ks	TPCA_Ks	tPC_ratio	CLOUD_class	prob_Conservation	prob_Neofunctionalization_Parent	prob_Neofunctionalization_Child	prob_Subfunctionalization	prob_Specialization
TRD	Pbre1_08G410800	Pbre1_15G780200	Prupe.1G585300.1	0.0661783	0.249606	0.2651310465293302	Subfunctionalization	1.0920446602044197e-15	8.498508050718389e-21	3.21741252148769e-17	0.9999999999999989	3.216964168698672e-17
TRD	Pbre1_07G468600	Pbre1_15G781400	Prupe.2G309300.1	0.232956	0.450695	0.5168817049223976	Conservation	0.8495014289230111	1.2034139665100132e-08	0.1504983665729081	2.1721282219989233e-08	1.7074865902229663e-07
TRD	Pbre1_12G282200	Pbre1_15G783200	Prupe.6G277500.1	0.77652	0.815273	0.9524662291036253	Conservation	0.9986716042168688	2.9769125874245353e-06	1.1194291489698039e-07	5.966788508327015e-05	0.001265639042545708
TRD	Pbre1_05G579600	Pbre1_15G783600	Prupe.4G016200.1	0.0575201	0.303239	0.18968569346291209	Conservation	0.7995910796641974	6.549348391359571e-09	0.2001689322226154	0.00023984458724974494	1.3697658913124054e-07
TRD	Pbre1_15G243600	Pbre1_15G784200	Prupe.4G279800.1	0.0824383	0.402832	0.20464685029987686	Conservation	0.7908377828892367	0.01076006038996925	0.10685406299516997	0.08147438219099012	0.010073711534634036
TRD	Pbre1_15G243200	Pbre1_15G784400	Prupe.4G279700.1	0.0158417	0.377394	0.04197655500617392	Neofunctionalization(Child)	7.079689952821237e-07	6.642091082606708e-09	0.9853498124045789	0.012635360701605838	0.002014112282728795
TRD	Pbre1_10G089200	Pbre1_15G784600	Prupe.8G076400.1	0.0995252	0.313609	0.3173544126603509	Subfunctionalization	0.11740677646003317	0.40601522054945294	0.0018774127080648452	0.47469936595869205	1.2243237569246377e-06
TRD	Pbre1_09G046200	Pbre1_15G786400	Prupe.3G291100.1	0.575409	0.369041	1.559200739213258	Neofunctionalization(Child)	1.8255761818065487e-05	5.0398584620220364e-12	0.9859509320302721	0.0140308027277586	9.47511122546712e-09
TRD	Pbre1_13G019000	Pbre1_16G016800	Prupe.1G342100.1	0.250074	0.57668	0.4336443088021087	Neofunctionalization(Parent)	3.9347574626985034e-05	0.8613038015741767	1.0781344986434574e-06	0.1191233065572714	0.019532466159426116
TRD	Pbre1_13G000800	Pbre1_16G024600	Prupe.1G352200.1	0.1374	0.331073	0.4150142113672815	Conservation	0.9999511614343382	2.0885113731927973e-05	1.0136539460461144e-05	5.125031563708399e-06	1.2691880905754623e-05
TRD	Pbre1_10G006600	Pbre1_16G032800	Prupe.8G005800.1	0.792971	0.263617	3.0080419699791743	Neofunctionalization(Parent)	0.404658400203202	0.5113520468240139	0.07221046995522361	0.011437434108085561	0.0003416489094750308
TRD	Pbre1_13G033600	Pbre1_16G035200	Prupe.1G333300.1	0.136115	0.262821	0.5179000155999711	Neofunctionalization(Child)	2.7392770255530095e-05	4.17341966533318e-06	0.9999471140355783	1.9996398398326674e-05	1.323376102217031e-06
TRD	Pbre1_02G505200	Pbre1_16G036000	Prupe.2G008000.1	0.0627909	0.181653	0.3456639857310366	Neofunctionalization(Parent)	0.05667831067971712	0.9345384619794471	1.5867348610848186e-07	0.008772094378748157	1.0974288601279604e-05
TRD	Pbre1_13G035200	Pbre1_16G037200	Prupe.1G332300.1	0.284651	0.338639	0.8405735901653382	Neofunctionalization(Parent)	0.002386418788509362	0.9968352440159197	1.5248537560222765e-08	0.0006995096299925639	7.8812317040898e-05
TRD	Pbre1_13G049800	Pbre1_16G054200	Prupe.1G322900.1	0.270791	0.395768	0.6842165106830265	Subfunctionalization	7.200805447404965e-09	0.001779084487728594	0.0006975977708879033	0.6000073942635334	0.39751591627704463
TRD	Pbre1_13G062000	Pbre1_16G067200	Prupe.1G315000.1	0.903438	0.671404	1.3455952005052099	Subfunctionalization	8.711511590228336e-16	4.38699255758133e-06	2.2750558092121542e-07	0.9849819553888131	0.015013430113047576
TRD	Pbre1_13G332800	Pbre1_16G083600	Prupe.1G019500.1	0.887358	0.405485	2.188386746735391	Neofunctionalization(Child)	0.019741796415516214	3.7276563102331657e-06	0.978510224763205	0.0008788467062346391	0.000865404458734125
TRD	Pbre1_13G094600	Pbre1_16G095600	Prupe.1G297100.1	0.286517	0.379052	0.7558778215126157	Subfunctionalization	0.012253316689027606	0.3564851480089029	1.2813528144358833e-05	0.6021116271260428	0.029137094647882184
TRD	Pbre1_16G213000	Pbre1_16G124600	Prupe.1G224300.1	0.12687	0.372365	0.34071408429900774	Neofunctionalization(Child)	5.016289140690388e-05	6.67788840117638e-06	0.9958447978308731	0.004098343215154829	1.8174163946212015e-08
TRD	Pbre1_13G121000	Pbre1_16G127600	Prupe.1G277400.1	0.13335	0.384006	0.34726019905938965	Subfunctionalization	0.07629006156585234	0.1384741448564827	0.1355067718714148	0.6200705094062507	0.029658512299999464
TRD	Pbre1_13G142000	Pbre1_16G147400	Prupe.1G264500.1	0.211654	0.32041	0.6605723916232328	Specialization	4.8338398358894335e-09	2.5642350173714845e-08	4.293459992955195e-06	0.10323496882581974	0.8967607072379973
TRD	Pbre1_09G240400	Pbre1_16G180000	Prupe.3G183000.1	0.221678	0.392302	0.565069767678982	Conservation	0.9858199034631618	0.010666912868040819	0.0031051307117590694	6.583045796635172e-05	0.00034222249907150324
TRD	Pbre1_13G181200	Pbre1_16G187200	Prupe.1G240900.1	1.44846	0.616321	2.350171420412415	Conservation	0.9985641248611814	2.7405342593881776e-06	0.0014075233193232416	2.551609620968436e-05	9.518902650412261e-08
TRD	Pbre1_13G186400	Pbre1_16G193600	Prupe.1G237600.1	0.267218	0.371685	0.7189367340624454	Neofunctionalization(Child)	0.00493066358914639	2.545368834459822e-10	0.9949840945544409	8.092095890195604e-05	4.32064297383344e-06
TRD	Pbre1_13G186800	Pbre1_16G194000	Prupe.1G237400.1	1.25464	0.596853	2.1020921399406554	Conservation	0.9999977569567138	2.241633629609715e-06	3.002317748848147e-18	4.887956201091343e-10	9.208609269881163e-10
TRD	Pbre1_11G072200	Pbre1_16G194400	Prupe.6G039200.1	0.768063	0.524875	1.4633255537032628	Specialization	0.0034528248755289854	1.376466283695055e-08	5.127718852503391e-05	0.026518771196712195	0.969977112974571
TRD	Pbre1_15G078600	Pbre1_16G201600	Prupe.1G396100.1	1.05387	0.575704	1.8305761293998306	Neofunctionalization(Child)	0.4076304958919087	3.58208415703816e-05	0.5811628053181815	0.009328764142713657	0.0018421138056257515
TRD	Pbre1_10G204200	Pbre1_16G202400	Prupe.8G157400.1	1.00135	0.363807	2.7524209264802493	Neofunctionalization(Child)	1.4639917589889337e-05	3.8695227993847387e-13	0.999961366246931	2.3968258718249987e-05	2.5576373909069816e-08
TRD	Pbre1_12G177200	Pbre1_16G202800	Prupe.7G122500.1	1.12838	0.351615	3.20913499139684	Neofunctionalization(Parent)	0.008990450492546681	0.6139531435531803	1.0546209158618506e-07	0.37705629989741857	5.947628803456538e-10
TRD	Pbre1_15G365600	Pbre1_16G203000	Prupe.7G213600.1	0.118041	0.382268	0.30879121454058406	Neofunctionalization(Parent)	0.0011947139048675134	0.9987974734621934	9.148615560402123e-12	7.739993324671743e-06	7.263046605156672e-08
TRD	Pbre1_13G310000	Pbre1_16G223400	Prupe.1G151200.1	0.380321	0.215571	1.7642493656382352	Neofunctionalization(Child)	0.1912173469209064	9.95365261817775e-05	0.7603192533495516	0.02983876581964141	0.018525097383718724
TRD	Pbre1_10G113400	Pbre1_16G228000	Prupe.8G091800.1	0.0574469	0.307609	0.1867529883716016	Neofunctionalization(Parent)	0.005976675232910794	0.6596382588661477	0.3008080351168572	0.026231524342275683	0.00734550644180854
TRD	Pbre1_13G222800	Pbre1_16G229200	Prupe.1G215300.1	0.393601	0.257179	1.5304554415407168	Neofunctionalization(Child)	0.008291255435524027	0.01931160503399166	0.9706051519473257	0.0017916095199201473	3.7806323836835793e-07
TRD	Pbre1_03G479600	Pbre1_16G243400	Prupe.8G265100.1	0.257145	0.52929	0.4858300742504109	Conservation	0.9778309588888208	0.021850707796770077	9.259987866018407e-07	0.00023372027014584206	8.36870454766992e-05
TRD	Pbre1_13G247200	Pbre1_16G251200	Prupe.1G109000.1	1.03395	1.25925	0.8210839785586658	Neofunctionalization(Parent)	0.05632764160534849	0.7423495204921984	0.0034100941172162135	0.19661578520010858	0.0012969585851284589
TRD	Pbre1_04G231200	Pbre1_16G253800	Prupe.6G267700.1	0.178488	0.671498	0.2658057060482682	Neofunctionalization(Child)	1.3802133326136638e-11	8.589525579190797e-14	0.9999798590441552	1.39704876116059e-05	6.170454345045387e-06
TRD	Pbre1_03G403800	Pbre1_16G254000	Prupe.4G164900.1	0.293412	0.614669	0.4773495979136739	Specialization	3.6161258674680626e-16	5.0004218378716976e-05	5.0953789238380055e-06	0.27081540969677637	0.7291294907059207
TRD	Pbre1_13G255200	Pbre1_16G260800	Prupe.1G114700.1	0.516153	0.42918	1.2026492380819236	Subfunctionalization	0.005928213919174574	0.00010617242044480664	0.008954122615744714	0.9541662208876653	0.03084527015697032
TRD	Pbre1_05G596600	Pbre1_16G265400	Prupe.4G006300.1	3.21599	0.699814	4.595492516582977	Neofunctionalization(Child)	0.020085383259293696	0.001256108845279273	0.945942819699416	0.022095323947232386	0.010620364248778639
TRD	Pbre1_03G023000	Pbre1_16G280400	Prupe.6G014100.1	0.494021	0.600707	0.822399272856817	Neofunctionalization(Child)	0.020836252322133392	1.4427908654806024e-06	0.7037035985204644	0.22280088251448973	0.05265782385204702
TRD	Pbre1_13G339400	Pbre1_16G289200	Prupe.1G023000.1	0.2174	0.339838	0.6397165708366929	Neofunctionalization(Child)	4.231462630431361e-05	2.4466810191988896e-11	0.9995900027860449	0.0003304685095907956	3.721405359304419e-05
TRD	Pbre1_16G171200	Pbre1_16G295200	Prupe.1G250900.1	0.704484	0.619127	1.1378667058616407	Neofunctionalization(Parent)	0.41574262515067606	0.5647083924596794	9.012505727622636e-06	0.01706258511643101	0.0024773847674858843
TRD	Pbre1_07G359600	Pbre1_16G298600	Prupe.2G248500.1	0.128945	0.406903	0.31689370685396767	Neofunctionalization(Parent)	0.031350010329347776	0.5158665572974709	8.845244802401976e-08	0.4523725743259519	0.00041076959478143044
TRD	Pbre1_12G327400	Pbre1_16G301800	Prupe.6G301800.1	0.977315	0.817592	1.1953578312899344	Neofunctionalization(Child)	1.2707964102992364e-11	2.1648484762365083e-14	0.9707482890408096	1.3592925117401274e-07	0.02925157501720938
TRD	Pbre1_10G442000	Pbre1_16G305600	Prupe.4G083400.1	2.5127	0.669711	3.7519168716058124	Conservation	0.7984679542683082	0.19136357996149223	0.009119747643015798	0.0004898115437251938	0.0005589065834584507
TRD	Pbre1_05G166000	Pbre1_16G324400	Prupe.8G134300.1	0.448473	0.371852	1.2060524079472479	Conservation	0.8476202824350028	0.007391235420417342	0.0019279962247782455	0.14291054033253303	0.00014994558726854867
TRD	Pbre1_13G325400	Pbre1_16G331800	Prupe.1G015100.1	0.215566	0.342318	0.6297244082987165	Subfunctionalization	5.565697754110797e-08	1.3834809999403722e-08	3.274494514755176e-11	0.9999999304754315	3.623073275104186e-14
TRD	Pbre1_13G325400	Pbre1_16G332000	Prupe.1G015100.1	0.948051	0.342318	2.7695037947171928	Subfunctionalization	0.23218371939716662	0.0005634243037753097	0.0075660581052373575	0.7596804161786259	6.382015194732598e-06
TRD	Pbre1_13G334600	Pbre1_16G339800	Prupe.1G020600.1	0.265829	0.427731	0.6214864015000082	Conservation	0.9920575358014676	0.0027831658453844467	6.64579145860405e-05	0.005080459617238905	1.238082132296488e-05
TRD	Pbre1_05G169600	Pbre1_16G340000	Prupe.8G136900.1	0.633537	0.748985	0.8458607315233283	Neofunctionalization(Child)	0.24981615067620533	0.001695429170725201	0.7484485802932965	1.2067310070964953e-07	3.9719186672242785e-05
TRD	Pbre1_13G340000	Pbre1_16G343800	Prupe.1G023500.1	0.155113	0.291445	0.5322204875705536	Conservation	0.9810076332184091	0.018949248468506697	4.27006694528814e-05	4.1754111684668015e-07	1.025145207724028e-10
TRD	Pbre1_13G343600	Pbre1_16G348000	Prupe.1G027000.1	0.121329	0.750232	0.1617219740027085	Conservation	0.9903065069144755	0.0026289863590113183	0.006894560914176185	0.00015379272296202015	1.6153089375075563e-05
TRD	Pbre1_13G046600	Pbre1_16G351800	Prupe.1G324900.1	1.56838	0.703794	2.228464579124005	Subfunctionalization	0.00046412846380366525	4.09162062661741e-05	9.624110468880063e-05	0.9990151503985107	0.0003835638267306205
TRD	Pbre1_12G226400	Pbre1_16G358200	Prupe.6G247300.1	2.5337	0.502364	5.043554076327125	Subfunctionalization	0.009892951477550252	0.0007526208530728711	0.0060695323406579115	0.983094270175573	0.0001906251531458137
TRD	Pbre1_13G359200	Pbre1_16G360600	Prupe.1G037500.1	0.23113	0.420657	0.5494500269816026	Subfunctionalization	0.1078127885772651	9.676327773488256e-06	0.00020404188961862672	0.8919608094044518	1.2683800891092842e-05
TRD	Pbre1_10G484600	Pbre1_16G365400	Prupe.4G059200.1	0.360979	0.707562	0.5101729601080894	Subfunctionalization	0.006130453323055974	0.0003785232638979854	5.511013449476185e-05	0.6828795074981585	0.31055640578039284
TRD	Pbre1_16G057200	Pbre1_16G369200	Prupe.1G321400.1	0.105059	0.298735	0.35167958223843876	Specialization	0.11585012391594149	0.09665835140720404	0.056250349960027736	1.8445383342316398e-09	0.7312411728722884
TRD	Pbre1_13G367400	Pbre1_16G369600	Prupe.1G042400.1	0.37989	0.47316	0.8028785188942429	Conservation	0.4375567571118914	0.14096236883629254	0.09526645599012143	3.958144823717898e-09	0.3262144141035498
TRD	Pbre1_05G244400	Pbre1_16G370000	Prupe.8G177700.1	0.338122	0.221468	1.526730724077519	Conservation	0.9743011051752163	0.0009778691437717698	0.023944288253901155	1.3908585949936086e-08	0.0007767235185249131
TRD	Pbre1_01G239400	Pbre1_16G370400	Prupe.2G225600.1	0.106784	0.352348	0.30306401625665536	Subfunctionalization	0.015520568489585248	2.6080164065507658e-05	0.009205970621135717	0.8749631471636488	0.1002842335615648
TRD	Pbre1_04G188800	Pbre1_16G376400	Prupe.6G246300.1	1.03112	0.387808	2.6588414885716647	Conservation	0.7800626512534866	0.0009654871141015793	0.024600448754138946	0.19413460534884883	0.00023680752942385562
TRD	Pbre1_13G380400	Pbre1_16G381800	Prupe.1G051200.1	0.111995	0.286937	0.39031215911506706	Conservation	0.999910408962669	1.391230637678465e-08	3.1315443576149183e-09	3.5598472152597804e-07	8.92180087584724e-05
TRD	Pbre1_13G386800	Pbre1_16G388800	Prupe.1G057600.1	0.154188	0.313147	0.4923821719511922	Conservation	0.9807262140561994	0.0033414429864489104	0.0147829199213062	9.298608901674393e-05	0.0010564369470287475
TRD	Pbre1_02G277200	Pbre1_16G392800	Prupe.6G225900.1	0.875464	0.53285	1.6429839542085014	Subfunctionalization	2.4974337193294085e-18	1.3842547598598093e-25	4.5023972964518973e-20	1.0	3.1336665905218812e-18
TRD	Pbre1_02G225600	Pbre1_16G394400	Prupe.7G155200.1	0.241179	0.46724	0.5161779813372143	Neofunctionalization(Child)	3.109496027273863e-09	4.154656303917299e-12	0.9422460039359573	1.5740475464739092e-08	0.057753977209916645
TRD	Pbre1_15G080400	Pbre1_16G395600	Prupe.1G397300.1	0.530826	0.413734	1.28301275698879	Conservation	0.9178605886564966	0.030069368683557415	8.546273350932236e-05	0.04995710369562685	0.0020274762308098346
TRD	Pbre1_02G315600	Pbre1_16G399000	Prupe.2G147100.1	0.722482	0.327896	2.203387659501793	Subfunctionalization	7.66651832115404e-05	1.996508636557322e-08	1.1548066397403042e-06	0.9999221600450623	4.3068407072290524e-21
TRD	Pbre1_09G487400	Pbre1_16G403000	Prupe.3G003200.1	0.500335	0.664188	0.7533032816009925	Subfunctionalization	0.000825239196296708	3.8939375269035025e-05	3.4215053944385683e-06	0.9991277310865295	4.668836510281257e-06
TRD	Pbre1_07G484800	Pbre1_16G403200	Prupe.2G316400.1	3.32046	0.352066	9.431356620633633	Subfunctionalization	0.4057123712250635	1.2151921478088057e-05	0.16254353842768765	0.4317091801745987	2.2758251171916776e-05
TRD	Pbre1_16G413800	Pbre1_16G407000	Prupe.1G072300.1	0.455998	0.49478	0.9216176886697118	Conservation	0.9712682060421028	0.0022671156120633753	0.02644481768727777	6.969507555565029e-08	1.9790963480362406e-05
TRD	Pbre1_05G059200	Pbre1_16G408600	Prupe.8G045900.1	0.22779	0.301623	0.7552142906873813	Conservation	0.9718961003105099	1.8356123226394747e-05	0.028007102740183705	3.5937507333790204e-07	7.808145100657703e-05
TRD	Pbre1_16G018800	Pbre1_16G413400	Prupe.1G341200.1	0.349341	0.320748	1.0891447491488646	Subfunctionalization	0.0035080171545752567	9.459823901080819e-05	6.636852477037115e-07	0.9963949689338099	1.7519873564238343e-06
TRD	Pbre1_09G271600	Pbre1_16G414200	Prupe.3G020000.1	0.424327	0.216764	1.9575529146906312	Conservation	0.9948785873273874	1.1681094746785613e-05	1.203346034680929e-07	0.005109036151070492	5.750921916460991e-07
TRD	Pbre1_02G206200	Pbre1_16G415600	Prupe.7G165600.1	1.09434	0.438325	2.4966406205441167	Subfunctionalization	0.028897090439331852	0.018164068794195173	0.0011178920732878076	0.7618785604436547	0.18994238824953052
TRD	Pbre1_13G412000	Pbre1_16G421400	Prupe.1G077100.1	0.141578	0.317613	0.44575631350102174	Specialization	0.0002824363811372115	0.0007450265546731597	1.3788227603317956e-07	3.298560568569887e-05	0.998939413576228
TRD	Pbre1_13G412000	Pbre1_16G421600	Prupe.1G077100.1	0.286598	0.317613	0.9023497149046168	Subfunctionalization	0.10754009146372784	2.396142479860952e-05	3.8235216899557196e-05	0.8923976701579702	4.173660387184482e-08
TRD	Pbre1_13G412400	Pbre1_16G422200	Prupe.1G077400.1	0.185392	0.296796	0.6246445369883691	Conservation	0.9793532171915711	0.0031058904558638476	0.0010968403201413726	0.01094126372700205	0.005502788305421659
TRD	Pbre1_13G412400	Pbre1_16G422400	Prupe.1G077400.1	0.122602	0.296796	0.41308508200919153	Specialization	0.42913205895617473	0.0009646947340167323	0.016282155103960926	0.07185220788074242	0.4817688833251052
TRD	Pbre1_11G108400	Pbre1_16G424000	Prupe.6G057400.1	0.525649	0.313425	1.6771125468612906	Specialization	1.0171184342177121e-11	3.7097125368241024e-15	3.671104052977036e-13	1.1412648723384402e-13	0.9999999999893439
TRD	Pbre1_03G410000	Pbre1_16G426800	Prupe.4G157700.1	0.0886564	0.347325	0.2552548765565393	Subfunctionalization	0.0029746834848529006	1.5952135051264927e-06	0.0005461173408868681	0.9964775856134459	1.834730920878164e-08
TRD	Pbre1_05G259000	Pbre1_16G433600	Prupe.8G182300.1	1.29145	0.657392	1.9645051962907976	Specialization	0.30371432921418673	0.0036605257136924814	0.16793275355019832	0.023769704380308797	0.5009226871416137
TRD	Pbre1_01G113600	Pbre1_16G435000	Prupe.6G210900.1	0.164727	0.327271	0.5033351564911037	Subfunctionalization	0.07996396509002311	0.010953740367177525	0.002089938883209773	0.8542635853311582	0.05272877032843141
TRD	Pbre1_06G040800	Pbre1_16G435600	Prupe.5G025900.1	0.334967	0.274188	1.2216690737741989	Conservation	0.8715703601052299	0.0015932522887339422	5.977881658687242e-05	0.1257758186556649	0.0010007901337843168
TRD	Pbre1_16G481000	Pbre1_16G436000	Prupe.6G211100.1	0.0640841	0.501979	0.12766291020142279	Conservation	0.9075531292494978	0.0024260486836620286	0.018152924043486965	0.06260502368808636	0.009262874335266817
TRD	Pbre1_13G486800	Pbre1_16G438000	Prupe.1G002500.1	0.240923	0.897694	0.2683798710919311	Subfunctionalization	5.179559038841821e-07	1.9915596000161854e-10	1.853096899196644e-08	0.9999990012289109	4.620850601831601e-07
TRD	Pbre1_11G157600	Pbre1_16G440400	Prupe.6G080000.1	0.245181	0.602985	0.40661210477872584	Neofunctionalization(Child)	1.2958479924612833e-10	1.5414209053951078e-14	0.9988853186185952	1.5678443074858153e-08	0.0011146655733615095
TRD	Pbre1_01G204800	Pbre1_16G441400	Prupe.2G206100.1	0.625038	1.69651	0.36842576819470557	Neofunctionalization(Child)	5.483149431344298e-07	2.127965995375693e-11	0.5229363459116347	0.47446380337301197	0.0025993023791304613
TRD	Pbre1_07G494800	Pbre1_16G442400	Prupe.2G321000.1	1.60581	1.78447	0.8998806368277416	Conservation	0.9999998084848492	2.1906387247948003e-08	1.0532530788738384e-09	1.3932140549371813e-07	2.9234105119971923e-08
TRD	Pbre1_13G030600	Pbre1_16G443200	Prupe.1G335200.1	0.245334	0.428792	0.5721515326778485	Neofunctionalization(Child)	2.4469909498529303e-07	2.4686274486712033e-12	0.9999459702222703	4.800716173232967e-05	5.777914433660757e-06
TRD	Pbre1_04G362600	Pbre1_16G446800	Prupe.6G337200.1	0.33423	0.465929	0.7173410541091025	Conservation	0.6044549078981312	0.27316251697495436	0.003511873865583316	0.10662880472053607	0.012241896540795157
TRD	Pbre1_04G362600	Pbre1_16G447000	Prupe.6G337200.1	0.0610329	0.465929	0.13099184639719785	Conservation	0.7638037593720592	0.03613883560550069	0.13255629632185792	0.06746947592828763	3.163277229445892e-05
TRD	Pbre1_11G403800	Pbre1_16G450400	Prupe.4G182900.1	0.242112	0.36348	0.6660944206008583	Neofunctionalization(Parent)	0.003298867733696815	0.9557281672672631	3.1022739543513443e-06	0.04096986161392495	1.1111607669849563e-09
TRD	Pbre1_17G469000	Pbre1_16G451800	Prupe.3G113800.1	0.495537	0.542797	0.9129324590961262	Subfunctionalization	0.22690286005876023	0.028126563871408557	3.3846109886647563e-06	0.7053229509227863	0.03964424053605615
TRD	Pbre1_16G018800	Pbre1_16G454400	Prupe.1G341200.1	0.321604	0.320748	1.0026687617693641	Subfunctionalization	0.05691091254144059	1.093547658729251e-05	0.09148720918080233	0.8204825374150759	0.031108405386093798
TRD	Pbre1_06G066800	Pbre1_16G458600	Prupe.5G045100.1	0.353977	0.257779	1.3731801271631903	Neofunctionalization(Parent)	0.02204314818196256	0.8985513304521296	1.86046845401413e-05	0.07595069383019665	0.0034362228511712087
TRD	Pbre1_03G261800	Pbre1_16G460600	Prupe.4G270300.1	0.524931	0.300867	1.744727736840531	Neofunctionalization(Child)	0.0013444667475099792	2.7357645187001585e-05	0.9985753913655429	5.27452542041075e-05	3.8987556136104294e-08
TRD	Pbre1_13G018800	Pbre1_16G460800	Prupe.1G342300.1	0.471406	0.475327	0.991750941983098	Neofunctionalization(Parent)	2.254631036671958e-11	0.9999954517100349	1.4978721895099524e-18	4.546089411436713e-06	2.1780074025057877e-09
TRD	Pbre1_06G061800	Pbre1_16G461200	Prupe.5G031800.1	0.472473	0.856901	0.5513740793860668	Neofunctionalization(Parent)	5.7323150015084305e-05	0.964952409463193	1.3303664725434878e-09	0.03495713485581968	3.313120060568037e-05
TRD	Pbre1_16G466000	Pbre1_16G463400	Prupe.5G034200.1	0.12963	0.42288	0.30654086265607267	Subfunctionalization	0.01916582916298261	0.0005335189758137917	0.04926158773895893	0.7963146142714915	0.13472444985075308
TRD	Pbre1_07G377000	Pbre1_16G469000	Prupe.2G260200.1	0.628549	0.266485	2.3586655909338234	Subfunctionalization	7.40702818596654e-15	7.420871110499006e-08	0.34165203658429255	0.595005657272204	0.0633422319347849
TRD	Pbre1_11G330800	Pbre1_16G469200	Prupe.4G231300.1	0.0789043	0.204791	0.3852918341138038	Neofunctionalization(Child)	8.449877700639487e-05	1.3670092315753611e-16	0.9996499783748222	0.00019383017101259312	7.169267715855775e-05
TRD	Pbre1_06G046600	Pbre1_16G476000	Prupe.5G043100.1	0.229323	0.343267	0.6680601397745778	Neofunctionalization(Child)	0.002535504966660553	1.3396510996231668e-08	0.8437949570565406	0.13654413517743028	0.01712538940285747
TRD	Pbre1_13G486800	Pbre1_16G476400	Prupe.1G002500.1	4.20212	0.897694	4.68101602550535	Conservation	0.779189383655871	0.0003298169952725874	0.0004687577251885383	0.21958516832540734	0.0004268732982605594
TRD	Pbre1_07G264600	Pbre1_16G476800	Prupe.2G193700.1	0.550765	0.766831	0.7182351782856978	Neofunctionalization(Child)	0.19686913935077177	0.008173562931989514	0.7017097325446295	0.09073803057925273	0.0025095345933563965
TRD	Pbre1_06G043400	Pbre1_16G478400	Prupe.5G029000.1	0.268427	0.63894	0.4201129996556798	Neofunctionalization(Child)	0.13399427561763314	0.0012394070463163489	0.8413455071553942	0.004923980792721168	0.018496829387935114
TRD	Pbre1_06G042200	Pbre1_16G479000	Prupe.5G029700.1	1.64044	0.425276	3.857353812582887	Neofunctionalization(Parent)	4.6136909557059147e-07	0.9999982664905899	7.72343204374165e-16	7.819946953239183e-07	4.901456182987402e-07
TRD	Pbre1_05G156200	Pbre1_16G490000	Prupe.8G127600.1	1.30776	0.889388	1.4704043679473977	Neofunctionalization(Child)	7.032803349077027e-09	1.309899742783226e-10	0.9562959585158218	2.7542979838504385e-06	0.043701280022400965
TRD	Pbre1_08G257200	Pbre1_16G491200	Prupe.1G485400.1	0.72339	0.713306	1.0141369902958899	Conservation	0.9957195696189944	0.0042804298958768715	4.7329159474443113e-26	1.2837751800316035e-10	3.5675131809772605e-10
TRD	Pbre1_15G109800	Pbre1_16G492600	Prupe.1G412100.1	0.14779	0.499821	0.295685855536282	Conservation	0.9999881634497528	3.878251698156944e-06	5.1390538099291695e-09	7.494306493268002e-06	4.588530020181429e-07
TRD	Pbre1_06G016200	Pbre1_16G496200	Prupe.5G010800.1	0.345805	0.290544	1.190198386475026	Neofunctionalization(Child)	0.1129471030160185	2.5952276179325233e-05	0.32081176962146574	0.2973141510975614	0.268901023988775
TRD	Pbre1_06G003600	Pbre1_16G502200	Prupe.5G002400.1	0.244364	0.34719	0.7038336357613987	Neofunctionalization(Parent)	0.3266748812507956	0.513953410758914	0.0003948420377522927	0.10617607668784887	0.052800789264689306
TRD	Pbre1_04G248800	Pbre1_16G504600	Prupe.6G277500.1	2.47551	0.67672	3.658100839342712	Neofunctionalization(Parent)	9.125534844486658e-06	0.9968304287584424	2.1575485292329845e-13	0.003160445705927908	5.693634452172059e-13
TRD	Pbre1_14G007600	Pbre1_17G014800	Prupe.7G006200.1	2.00233	0.236029	8.483406700024151	Subfunctionalization	0.06369362074290412	0.1287354068660543	0.02688548607421232	0.7806853461565609	1.401602683183543e-07
TRD	Pbre1_08G281800	Pbre1_17G015800	Prupe.1G501700.1	0.530383	0.375266	1.4133521288899076	Neofunctionalization(Child)	8.034515508873515e-06	5.539914819395794e-16	0.9999529398356681	3.897510916205628e-05	5.0539660356597296e-08
TRD	Pbre1_09G032800	Pbre1_17G033800	Prupe.3G298100.1	0.219411	0.41854	0.5242294643283796	Subfunctionalization	0.012297903593061486	1.2153438624335474e-07	0.019529709314083227	0.874009643771673	0.09416262178679587
TRD	Pbre1_09G063400	Pbre1_17G040600	Prupe.3G280100.1	1.27622	0.62318	2.0479155300234284	Neofunctionalization(Child)	4.309453197887238e-06	2.535806346430431e-07	0.9999860377017598	9.397858332561354e-06	1.406075202577277e-09
TRD	Pbre1_07G472000	Pbre1_17G041000	Prupe.2G310800.1	1.36777	1.33952	1.0210896440516004	Neofunctionalization(Parent)	0.0007324645416625169	0.9590853772680136	0.0022033591245727477	0.037897744773019375	8.105429273184498e-05
TRD	Pbre1_01G393800	Pbre1_17G049200	Prupe.2G308300.1	1.81245	0.52273	3.4672775620301106	Subfunctionalization	0.00037709737538593453	1.0500426663548712e-05	0.0036848681489839064	0.9952502901487024	0.0006772439002642274
TRD	Pbre1_09G047200	Pbre1_17G049600	Prupe.3G290300.1	0.152683	0.240068	0.6359989669593615	Neofunctionalization(Parent)	4.866329282151525e-06	0.9999485819837284	4.887333097559564e-16	4.6361580559439334e-05	1.9010642952463002e-07
