chrom	start	end	size_kb	sample
Chr05	22760000	22950000	190.0	merged
Chr05	22950000	23100000	150.0	merged
Chr05	23100000	23340000	240.0	merged
Chr05	23340000	23520000	180.0	merged
Chr05	23520000	23560000	40.0	merged
Chr05	23560000	23760000	200.0	merged
Chr05	23760000	23820000	60.0	merged
Chr05	23820000	23950000	130.0	merged
Chr05	23950000	24020000	70.0	merged
Chr05	24020000	24240000	220.0	merged
Chr05	24240000	24300000	60.0	merged
Chr05	24300000	24370000	70.0	merged
Chr05	24370000	24490000	120.0	merged
Chr05	24490000	24550000	60.0	merged
Chr05	24550000	24830000	280.0	merged
Chr05	24830000	24960000	130.0	merged
Chr05	24960000	25010000	50.0	merged
Chr05	25010000	25050000	40.0	merged
Chr05	25050000	25140000	90.0	merged
Chr05	25140000	25240000	100.0	merged
Chr05	25240000	25310000	70.0	merged
Chr05	25310000	25350000	40.0	merged
Chr05	25350000	25490000	140.0	merged
Chr05	25490000	25550000	60.0	merged
Chr05	25550000	25730000	180.0	merged
Chr05	25730000	25780000	50.0	merged
Chr05	25780000	25840000	60.0	merged
Chr05	25840000	25920000	80.0	merged
Chr05	25920000	26070000	150.0	merged
Chr05	26070000	26130000	60.0	merged
Chr05	26130000	26400000	270.0	merged
Chr05	26400000	26490000	90.0	merged
Chr05	26490000	26570000	80.0	merged
Chr05	26570000	26640000	70.0	merged
Chr05	26640000	26750000	110.0	merged
Chr05	26750000	26800000	50.0	merged
Chr05	26800000	26980000	180.0	merged
Chr05	26980000	27040000	60.0	merged
Chr05	27040000	27100000	60.0	merged
Chr05	27100000	27420000	320.0	merged
Chr05	27420000	27510000	90.0	merged
Chr05	27510000	27620000	110.0	merged
Chr05	27620000	27690000	70.0	merged
Chr05	27690000	27740000	50.0	merged
Chr05	27740000	27900000	160.0	merged
Chr05	27900000	28110000	210.0	merged
Chr05	28110000	28190000	80.0	merged
Chr05	28190000	28250000	60.0	merged
Chr05	28250000	28360000	110.0	merged
Chr05	28360000	28430000	70.0	merged
Chr05	28430000	28520000	90.0	merged
Chr05	28520000	28580000	60.0	merged
Chr05	28580000	28720000	140.0	merged
Chr05	28720000	28810000	90.0	merged
Chr05	28810000	28910000	100.0	merged
Chr05	28910000	29180000	270.0	merged
Chr05	29180000	29240000	60.0	merged
Chr05	29240000	29300000	60.0	merged
Chr05	29300000	29350000	50.0	merged
Chr05	29350000	29410000	60.0	merged
Chr05	29410000	29490000	80.0	merged
Chr05	29490000	29660000	170.0	merged
Chr05	29660000	29860000	200.0	merged
Chr05	29860000	29940000	80.0	merged
Chr05	29940000	29990000	50.0	merged
Chr05	29990000	30060000	70.0	merged
Chr05	30060000	30110000	50.0	merged
Chr05	30110000	30220000	110.0	merged
Chr05	30220000	30370000	150.0	merged
Chr05	30370000	30480000	110.0	merged
Chr05	30480000	30520000	40.0	merged
Chr05	30520000	30740000	220.0	merged
Chr05	30740000	30790000	50.0	merged
Chr05	30790000	30840000	50.0	merged
Chr05	30840000	30910000	70.0	merged
Chr05	30910000	30980000	70.0	merged
Chr05	30980000	31050000	70.0	merged
Chr05	31050000	31140000	90.0	merged
Chr05	31140000	31190000	50.0	merged
Chr05	31190000	31290000	100.0	merged
Chr05	31290000	31350000	60.0	merged
Chr05	31350000	31470000	120.0	merged
Chr05	31470000	31830000	360.0	merged
Chr05	31830000	31940000	110.0	merged
Chr05	31940000	32010000	70.0	merged
Chr05	32010000	32140000	130.0	merged
Chr05	32140000	32260000	120.0	merged
Chr05	32260000	32360000	100.0	merged
Chr05	32360000	32430000	70.0	merged
Chr05	32430000	32500000	70.0	merged
Chr05	32500000	32580000	80.0	merged
Chr05	32580000	32650000	70.0	merged
Chr05	32650000	32760000	110.0	merged
Chr05	32760000	32860000	100.0	merged
Chr05	32860000	32960000	100.0	merged
Chr05	32960000	33050000	90.0	merged
Chr05	33050000	33170000	120.0	merged
Chr05	33170000	33350000	180.0	merged
Chr05	33350000	33410000	60.0	merged
Chr05	33410000	33610000	200.0	merged
Chr05	33610000	34000000	390.0	merged
Chr05	34000000	34070000	70.0	merged
Chr05	34070000	34170000	100.0	merged
Chr05	34170000	34240000	70.0	merged
Chr05	34240000	34330000	90.0	merged
Chr05	34330000	34370000	40.0	merged
Chr05	34370000	34680000	310.0	merged
Chr05	34680000	34790000	110.0	merged
Chr05	34790000	34970000	180.0	merged
Chr05	34970000	35030000	60.0	merged
Chr05	35030000	35170000	140.0	merged
Chr05	35170000	35250000	80.0	merged
Chr11	100000	180000	80.0	merged
Chr11	180000	230000	50.0	merged
Chr11	230000	400000	170.0	merged
Chr11	400000	540000	140.0	merged
Chr11	540000	650000	110.0	merged
Chr11	650000	730000	80.0	merged
Chr11	730000	840000	110.0	merged
Chr11	840000	910000	70.0	merged
Chr11	910000	1240000	330.0	merged
Chr11	1240000	1320000	80.0	merged
Chr11	1320000	1970000	650.0	merged
Chr11	1970000	2010000	40.0	merged
Chr11	2010000	2070000	60.0	merged
Chr11	2070000	2120000	50.0	merged
Chr11	2120000	2320000	200.0	merged
Chr11	2320000	2370000	50.0	merged
Chr11	2370000	2410000	40.0	merged
Chr11	2410000	2530000	120.0	merged
Chr11	2530000	2840000	310.0	merged
Chr11	2840000	2970000	130.0	merged
Chr11	2970000	3010000	40.0	merged
Chr11	3010000	3080000	70.0	merged
Chr11	3080000	3160000	80.0	merged
Chr11	3160000	3270000	110.0	merged
Chr11	3270000	3310000	40.0	merged
Chr11	3310000	3370000	60.0	merged
Chr11	3370000	3410000	40.0	merged
Chr11	3410000	3520000	110.0	merged
Chr11	3520000	3560000	40.0	merged
Chr11	3560000	3620000	60.0	merged
Chr11	3620000	3680000	60.0	merged
Chr11	3680000	3780000	100.0	merged
Chr11	3780000	3890000	110.0	merged
Chr11	3890000	3990000	100.0	merged
Chr11	3990000	4120000	130.0	merged
Chr11	4120000	4450000	330.0	merged
Chr11	4450000	4610000	160.0	merged
Chr11	4610000	4670000	60.0	merged
Chr11	4670000	4750000	80.0	merged
Chr11	4750000	4840000	90.0	merged
Chr11	4840000	4900000	60.0	merged
Chr11	4900000	4980000	80.0	merged
Chr11	4980000	5230000	250.0	merged
Chr11	5230000	5280000	50.0	merged
Chr11	5280000	5430000	150.0	merged
Chr11	5430000	5550000	120.0	merged
Chr11	5550000	5610000	60.0	merged
Chr11	5610000	5990000	380.0	merged
Chr11	5990000	6060000	70.0	merged
Chr11	6060000	6500000	440.0	merged
Chr11	6500000	6710000	210.0	merged
Chr11	6710000	6760000	50.0	merged
Chr11	6760000	6870000	110.0	merged
Chr11	6870000	6910000	40.0	merged
Chr11	6910000	7010000	100.0	merged
Chr11	7010000	7450000	440.0	merged
Chr11	7450000	7530000	80.0	merged
Chr11	7530000	7640000	110.0	merged
Chr11	7640000	7700000	60.0	merged
Chr11	7700000	7990000	290.0	merged
Chr11	7990000	8110000	120.0	merged
Chr11	8110000	8260000	150.0	merged
Chr11	8260000	8360000	100.0	merged
Chr11	8360000	8430000	70.0	merged
Chr11	8430000	8510000	80.0	merged
Chr11	8510000	8570000	60.0	merged
Chr11	8570000	8750000	180.0	merged
Chr11	8750000	8860000	110.0	merged
Chr11	8860000	8920000	60.0	merged
Chr11	8920000	8990000	70.0	merged
Chr11	8990000	9140000	150.0	merged
Chr11	9140000	9230000	90.0	merged
Chr11	9230000	9350000	120.0	merged
Chr11	9350000	9410000	60.0	merged
Chr11	9410000	9480000	70.0	merged
Chr11	9480000	9580000	100.0	merged
Chr11	9580000	9690000	110.0	merged
Chr11	9690000	9750000	60.0	merged
Chr11	9750000	9840000	90.0	merged
Chr11	9840000	9910000	70.0	merged
Chr11	9910000	10000000	90.0	merged
Chr11	10000000	10060000	60.0	merged
Chr11	10060000	10130000	70.0	merged
Chr11	10130000	10230000	100.0	merged
Chr11	10230000	10360000	130.0	merged
Chr11	10360000	10570000	210.0	merged
Chr11	10570000	10680000	110.0	merged
Chr11	10680000	10730000	50.0	merged
Chr11	10730000	10850000	120.0	merged
Chr11	10850000	11110000	260.0	merged
Chr11	11110000	11160000	50.0	merged
Chr11	11160000	11250000	90.0	merged
Chr11	11250000	11320000	70.0	merged
Chr11	11320000	11450000	130.0	merged
Chr11	11450000	11520000	70.0	merged
Chr11	11520000	11570000	50.0	merged
Chr11	11570000	11640000	70.0	merged
Chr11	11640000	11730000	90.0	merged
Chr11	11730000	12000000	270.0	merged
Chr11	12000000	12330000	330.0	merged
Chr11	12330000	12630000	300.0	merged
Chr11	12630000	12780000	150.0	merged
Chr11	12780000	12900000	120.0	merged
Chr11	12900000	13030000	130.0	merged
Chr11	13030000	13410000	380.0	merged
Chr11	13410000	13470000	60.0	merged
Chr11	13470000	13640000	170.0	merged
Chr11	13640000	14030000	390.0	merged
Chr11	14030000	14110000	80.0	merged
Chr11	14110000	14270000	160.0	merged
Chr11	14270000	14330000	60.0	merged
Chr11	14330000	14380000	50.0	merged
Chr11	14380000	14440000	60.0	merged
Chr11	14440000	14740000	300.0	merged
Chr11	14740000	14840000	100.0	merged
Chr11	14840000	14930000	90.0	merged
Chr11	14930000	14970000	40.0	merged
Chr11	14970000	15060000	90.0	merged
Chr11	15060000	15160000	100.0	merged
Chr11	15160000	15360000	200.0	merged
Chr11	15360000	15570000	210.0	merged
Chr11	15570000	15660000	90.0	merged
Chr11	15660000	15780000	120.0	merged
Chr11	15780000	16060000	280.0	merged
Chr11	16060000	16110000	50.0	merged
Chr11	16110000	16240000	130.0	merged
Chr11	16240000	16330000	90.0	merged
Chr11	16330000	16500000	170.0	merged
Chr11	16500000	17220000	720.0	merged
Chr11	17220000	18510000	1290.0	merged
Chr11	18510000	18660000	150.0	merged
Chr11	18660000	19020000	360.0	merged
Chr11	19020000	19070000	50.0	merged
Chr11	19070000	19140000	70.0	merged
Chr11	19140000	19200000	60.0	merged
Chr11	19200000	19330000	130.0	merged
Chr11	19330000	19430000	100.0	merged
Chr11	19430000	20120000	690.0	merged
Chr11	20120000	20190000	70.0	merged
Chr11	20190000	20450000	260.0	merged
Chr11	20450000	20930000	480.0	merged
Chr11	20930000	21330000	400.0	merged
Chr11	21330000	21620000	290.0	merged
Chr11	21620000	21700000	80.0	merged
Chr11	21700000	22010000	310.0	merged
Chr11	22010000	22130000	120.0	merged
Chr11	22130000	22250000	120.0	merged
Chr11	22250000	22390000	140.0	merged
Chr11	22390000	22840000	450.0	merged
Chr11	22840000	23060000	220.0	merged
Chr11	23060000	23140000	80.0	merged
Chr11	23140000	23180000	40.0	merged
Chr11	23180000	23300000	120.0	merged
Chr11	23300000	23460000	160.0	merged
Chr11	23460000	23610000	150.0	merged
Chr11	23610000	23860000	250.0	merged
Chr11	23860000	24050000	190.0	merged
Chr11	24050000	24140000	90.0	merged
Chr11	24140000	24260000	120.0	merged
Chr11	24260000	24360000	100.0	merged
Chr11	24360000	24460000	100.0	merged
Chr11	24460000	24650000	190.0	merged
Chr11	24650000	24840000	190.0	merged
Chr11	24840000	24970000	130.0	merged
Chr11	24970000	25030000	60.0	merged
Chr11	25030000	25090000	60.0	merged
Chr11	25090000	25200000	110.0	merged
Chr11	25200000	25330000	130.0	merged
Chr11	25330000	25410000	80.0	merged
Chr11	25410000	25460000	50.0	merged
Chr11	25460000	25540000	80.0	merged
Chr11	25540000	25770000	230.0	merged
Chr11	25770000	25910000	140.0	merged
Chr11	25910000	25980000	70.0	merged
Chr11	25980000	26070000	90.0	merged
Chr11	26070000	26190000	120.0	merged
Chr11	26190000	26280000	90.0	merged
Chr11	26280000	26390000	110.0	merged
Chr11	26390000	26440000	50.0	merged
Chr11	26440000	26510000	70.0	merged
Chr11	26510000	26570000	60.0	merged
Chr11	26570000	26760000	190.0	merged
Chr11	26760000	26860000	100.0	merged
Chr11	26860000	26930000	70.0	merged
Chr11	26930000	27040000	110.0	merged
Chr11	27040000	27180000	140.0	merged
Chr11	27180000	27260000	80.0	merged
Chr11	27260000	27390000	130.0	merged
Chr11	27390000	27420000	30.0	merged
Chr11	27420000	27510000	90.0	merged
Chr11	27510000	27550000	40.0	merged
Chr11	27550000	27620000	70.0	merged
Chr11	27620000	27720000	100.0	merged
Chr11	27720000	27860000	140.0	merged
Chr11	27860000	27910000	50.0	merged
Chr11	27910000	27940000	30.0	merged
Chr11	27940000	28010000	70.0	merged
Chr11	28010000	28110000	100.0	merged
Chr11	28110000	28170000	60.0	merged
Chr11	28170000	28230000	60.0	merged
Chr11	28230000	28320000	90.0	merged
Chr11	28320000	28370000	50.0	merged
Chr11	28370000	28460000	90.0	merged
Chr11	28460000	28520000	60.0	merged
Chr11	28520000	28570000	50.0	merged
Chr11	28570000	28650000	80.0	merged
Chr11	28650000	28700000	50.0	merged
Chr11	28700000	28750000	50.0	merged
Chr11	28750000	28880000	130.0	merged
Chr11	28880000	29060000	180.0	merged
Chr11	29060000	29340000	280.0	merged
Chr11	29340000	29420000	80.0	merged
Chr11	29420000	29550000	130.0	merged
Chr11	29550000	29810000	260.0	merged
Chr11	29810000	29950000	140.0	merged
Chr11	29950000	30070000	120.0	merged
Chr11	30070000	30150000	80.0	merged
Chr11	30150000	30200000	50.0	merged
Chr11	30200000	30320000	120.0	merged
Chr11	30320000	30460000	140.0	merged
Chr11	30460000	30650000	190.0	merged
Chr11	30650000	30760000	110.0	merged
Chr11	30760000	30880000	120.0	merged
Chr11	30880000	31000000	120.0	merged
Chr11	31000000	31050000	50.0	merged
Chr11	31050000	31130000	80.0	merged
Chr11	31130000	31270000	140.0	merged
Chr11	31270000	31360000	90.0	merged
Chr11	31360000	31420000	60.0	merged
Chr11	31420000	31490000	70.0	merged
Chr11	31490000	31620000	130.0	merged
Chr11	31620000	31690000	70.0	merged
Chr11	31690000	31800000	110.0	merged
Chr11	31800000	31870000	70.0	merged
Chr11	31870000	31930000	60.0	merged
Chr11	31930000	32120000	190.0	merged
Chr11	32120000	32180000	60.0	merged
Chr11	32180000	32280000	100.0	merged
Chr11	32280000	32410000	130.0	merged
Chr11	32410000	32520000	110.0	merged
Chr11	32520000	32600000	80.0	merged
Chr11	32600000	32710000	110.0	merged
Chr11	32710000	32770000	60.0	merged
Chr11	32770000	32830000	60.0	merged
Chr11	32830000	32930000	100.0	merged
Chr11	32930000	33190000	260.0	merged
Chr13	150000	240000	90.0	merged
Chr13	240000	430000	190.0	merged
Chr13	430000	670000	240.0	merged
Chr13	670000	730000	60.0	merged
Chr13	730000	930000	200.0	merged
Chr13	930000	990000	60.0	merged
Chr13	990000	1120000	130.0	merged
Chr13	1120000	1230000	110.0	merged
Chr13	1230000	1390000	160.0	merged
Chr13	1390000	1600000	210.0	merged
Chr13	1600000	1650000	50.0	merged
Chr13	1650000	1720000	70.0	merged
Chr13	1720000	1810000	90.0	merged
Chr13	1810000	1970000	160.0	merged
Chr13	1970000	2040000	70.0	merged
Chr13	2040000	2130000	90.0	merged
Chr13	2130000	2200000	70.0	merged
Chr13	2200000	2400000	200.0	merged
Chr13	2400000	2790000	390.0	merged
Chr13	2790000	3010000	220.0	merged
Chr13	3010000	3270000	260.0	merged
Chr13	3270000	3360000	90.0	merged
Chr13	3360000	3420000	60.0	merged
Chr13	3420000	3640000	220.0	merged
Chr13	3640000	3750000	110.0	merged
Chr13	3750000	3900000	150.0	merged
Chr13	3900000	4000000	100.0	merged
Chr13	4000000	4520000	520.0	merged
Chr13	4520000	4580000	60.0	merged
Chr13	4580000	4660000	80.0	merged
Chr13	4660000	4910000	250.0	merged
Chr13	4910000	4980000	70.0	merged
Chr13	4980000	5030000	50.0	merged
Chr13	5030000	5110000	80.0	merged
Chr13	5110000	5180000	70.0	merged
Chr13	5180000	5230000	50.0	merged
Chr13	5230000	5460000	230.0	merged
Chr13	5460000	5590000	130.0	merged
Chr13	5590000	5670000	80.0	merged
Chr13	5670000	5790000	120.0	merged
Chr13	5790000	5870000	80.0	merged
Chr13	5870000	5920000	50.0	merged
Chr13	5920000	6010000	90.0	merged
Chr13	6010000	6070000	60.0	merged
Chr13	6070000	6140000	70.0	merged
Chr13	6140000	6220000	80.0	merged
Chr13	6220000	6350000	130.0	merged
Chr13	6350000	6420000	70.0	merged
Chr13	6420000	6460000	40.0	merged
Chr13	6460000	6530000	70.0	merged
Chr13	6530000	6660000	130.0	merged
Chr13	6660000	6760000	100.0	merged
Chr13	6760000	6860000	100.0	merged
Chr13	6860000	6970000	110.0	merged
Chr13	6970000	7090000	120.0	merged
Chr13	7090000	7180000	90.0	merged
Chr13	7180000	7440000	260.0	merged
Chr13	7440000	7480000	40.0	merged
Chr13	7480000	7740000	260.0	merged
Chr13	7740000	7790000	50.0	merged
Chr13	7790000	7850000	60.0	merged
Chr13	7850000	8050000	200.0	merged
Chr13	8050000	8210000	160.0	merged
Chr13	8210000	8370000	160.0	merged
Chr13	8370000	8620000	250.0	merged
Chr13	8620000	8670000	50.0	merged
Chr13	8670000	8780000	110.0	merged
Chr13	8780000	8830000	50.0	merged
Chr13	8830000	8940000	110.0	merged
Chr13	8940000	9220000	280.0	merged
Chr13	9220000	9300000	80.0	merged
Chr13	9300000	9340000	40.0	merged
Chr13	9340000	9510000	170.0	merged
Chr13	9510000	9580000	70.0	merged
Chr13	9580000	9640000	60.0	merged
Chr13	9640000	9740000	100.0	merged
Chr13	9740000	9820000	80.0	merged
Chr13	9820000	9870000	50.0	merged
Chr13	9870000	10070000	200.0	merged
Chr13	10070000	10220000	150.0	merged
Chr13	10220000	10300000	80.0	merged
Chr13	10300000	10350000	50.0	merged
Chr13	10350000	10460000	110.0	merged
Chr13	10460000	10620000	160.0	merged
Chr13	10620000	10680000	60.0	merged
Chr13	10680000	10750000	70.0	merged
Chr13	10750000	10870000	120.0	merged
Chr13	10870000	10950000	80.0	merged
Chr13	10950000	11080000	130.0	merged
Chr13	11080000	11210000	130.0	merged
Chr13	11210000	11280000	70.0	merged
Chr13	11280000	11470000	190.0	merged
Chr13	11470000	11570000	100.0	merged
Chr13	11570000	11660000	90.0	merged
Chr13	11660000	11800000	140.0	merged
Chr13	11800000	11830000	30.0	merged
Chr13	11830000	12020000	190.0	merged
Chr13	12020000	12390000	370.0	merged
Chr13	12390000	12450000	60.0	merged
Chr13	12450000	12550000	100.0	merged
Chr13	12550000	12670000	120.0	merged
Chr13	12670000	12760000	90.0	merged
Chr13	12760000	12870000	110.0	merged
Chr13	12870000	12950000	80.0	merged
Chr13	12950000	13250000	300.0	merged
Chr13	13250000	13330000	80.0	merged
Chr13	13330000	13430000	100.0	merged
Chr13	13430000	13530000	100.0	merged
Chr13	13530000	13600000	70.0	merged
Chr13	13600000	13690000	90.0	merged
Chr13	13690000	13870000	180.0	merged
Chr13	13870000	13900000	30.0	merged
Chr13	13900000	13970000	70.0	merged
Chr13	13970000	14070000	100.0	merged
Chr13	14070000	14160000	90.0	merged
Chr13	14160000	14250000	90.0	merged
Chr13	14250000	14340000	90.0	merged
Chr13	14340000	14440000	100.0	merged
Chr13	14440000	14550000	110.0	merged
Chr13	14550000	14600000	50.0	merged
Chr13	14600000	14660000	60.0	merged
Chr13	14660000	14730000	70.0	merged
Chr13	14730000	14970000	240.0	merged
Chr13	14970000	15110000	140.0	merged
Chr13	15110000	15150000	40.0	merged
Chr13	15150000	15340000	190.0	merged
Chr13	15340000	15630000	290.0	merged
Chr13	15630000	15700000	70.0	merged
Chr13	15700000	15750000	50.0	merged
Chr13	15750000	15820000	70.0	merged
Chr13	15820000	15920000	100.0	merged
Chr13	15920000	15990000	70.0	merged
Chr13	15990000	16200000	210.0	merged
Chr13	16200000	16280000	80.0	merged
Chr13	16280000	16330000	50.0	merged
Chr13	16330000	16460000	130.0	merged
Chr13	16460000	16620000	160.0	merged
Chr13	16620000	16660000	40.0	merged
Chr13	16660000	16810000	150.0	merged
Chr13	16810000	16950000	140.0	merged
Chr13	16950000	17090000	140.0	merged
Chr13	17090000	17200000	110.0	merged
Chr13	17200000	17260000	60.0	merged
Chr13	17260000	17340000	80.0	merged
Chr13	17340000	17390000	50.0	merged
Chr13	17390000	17450000	60.0	merged
Chr13	17450000	17550000	100.0	merged
Chr13	17550000	17670000	120.0	merged
Chr13	17670000	17740000	70.0	merged
Chr13	17740000	17790000	50.0	merged
Chr13	17790000	17840000	50.0	merged
Chr13	17840000	18090000	250.0	merged
Chr13	18090000	18390000	300.0	merged
Chr13	18390000	18500000	110.0	merged
Chr13	18500000	18600000	100.0	merged
Chr13	18600000	18670000	70.0	merged
Chr13	18670000	18810000	140.0	merged
Chr13	18810000	18910000	100.0	merged
Chr13	18910000	19040000	130.0	merged
Chr13	19040000	19150000	110.0	merged
Chr13	19150000	19230000	80.0	merged
Chr13	19230000	19380000	150.0	merged
Chr13	19380000	19510000	130.0	merged
Chr13	19510000	19550000	40.0	merged
Chr13	19550000	19630000	80.0	merged
Chr13	19630000	19680000	50.0	merged
Chr13	19680000	19880000	200.0	merged
Chr13	19880000	19910000	30.0	merged
Chr13	19910000	19990000	80.0	merged
Chr13	19990000	20110000	120.0	merged
Chr13	20110000	20280000	170.0	merged
Chr13	20280000	20350000	70.0	merged
Chr13	20350000	20860000	510.0	merged
Chr13	20860000	21270000	410.0	merged
Chr13	21270000	21480000	210.0	merged
Chr13	21480000	21590000	110.0	merged
Chr13	21590000	21720000	130.0	merged
Chr13	21720000	21920000	200.0	merged
Chr13	21920000	22050000	130.0	merged
Chr13	22050000	22110000	60.0	merged
Chr13	22110000	22250000	140.0	merged
Chr13	22250000	22310000	60.0	merged
Chr13	22310000	23910000	1600.0	merged
Chr13	23910000	24150000	240.0	merged
Chr13	24150000	24180000	30.0	merged
Chr13	24180000	25340000	1160.0	merged
Chr13	25340000	25510000	170.0	merged
Chr13	25510000	25620000	110.0	merged
Chr13	25620000	25680000	60.0	merged
Chr13	25680000	26020000	340.0	merged
Chr13	26020000	26100000	80.0	merged
Chr13	26100000	26220000	120.0	merged
Chr13	26220000	26290000	70.0	merged
Chr13	26290000	26400000	110.0	merged
Chr13	26400000	26780000	380.0	merged
Chr13	26780000	26900000	120.0	merged
Chr13	26900000	27000000	100.0	merged
Chr13	27000000	27070000	70.0	merged
Chr13	27070000	27100000	30.0	merged
Chr13	27100000	27270000	170.0	merged
Chr13	27270000	27330000	60.0	merged
Chr13	27330000	27410000	80.0	merged
Chr13	27410000	27510000	100.0	merged
Chr13	27510000	27640000	130.0	merged
Chr13	27640000	27710000	70.0	merged
Chr13	27710000	27760000	50.0	merged
Chr13	27760000	28070000	310.0	merged
Chr13	28070000	28360000	290.0	merged
Chr13	28360000	28570000	210.0	merged
Chr13	28570000	28710000	140.0	merged
Chr13	28710000	28870000	160.0	merged
Chr13	28870000	29090000	220.0	merged
Chr13	29090000	29170000	80.0	merged
Chr13	29170000	29290000	120.0	merged
Chr13	29290000	29350000	60.0	merged
Chr13	29350000	29490000	140.0	merged
Chr13	29490000	29580000	90.0	merged
Chr13	29580000	29620000	40.0	merged
Chr13	29620000	29760000	140.0	merged
Chr13	29760000	29870000	110.0	merged
Chr13	29870000	30010000	140.0	merged
Chr13	30010000	30130000	120.0	merged
Chr13	30130000	30620000	490.0	merged
Chr13	30620000	30850000	230.0	merged
Chr13	30850000	31110000	260.0	merged
Chr14	340000	390000	50.0	merged
Chr14	390000	570000	180.0	merged
Chr14	570000	610000	40.0	merged
Chr14	610000	660000	50.0	merged
Chr14	660000	760000	100.0	merged
Chr14	760000	820000	60.0	merged
Chr14	820000	970000	150.0	merged
Chr14	970000	1030000	60.0	merged
Chr14	1030000	1090000	60.0	merged
Chr14	1090000	1460000	370.0	merged
Chr14	1460000	1580000	120.0	merged
Chr14	1580000	1740000	160.0	merged
Chr14	1740000	1790000	50.0	merged
Chr14	1790000	1880000	90.0	merged
Chr14	1880000	2020000	140.0	merged
Chr14	2020000	2090000	70.0	merged
Chr14	2090000	2230000	140.0	merged
Chr14	2230000	2480000	250.0	merged
Chr14	2480000	2550000	70.0	merged
Chr14	2550000	2630000	80.0	merged
Chr14	2630000	2710000	80.0	merged
Chr14	2710000	2800000	90.0	merged
Chr14	2800000	2900000	100.0	merged
Chr14	2900000	2950000	50.0	merged
Chr14	2950000	3020000	70.0	merged
Chr14	3020000	3150000	130.0	merged
Chr14	3150000	3210000	60.0	merged
Chr14	3210000	3280000	70.0	merged
Chr14	3280000	3410000	130.0	merged
Chr14	3410000	3490000	80.0	merged
Chr14	3490000	3580000	90.0	merged
Chr14	3580000	3630000	50.0	merged
Chr14	3630000	3720000	90.0	merged
Chr14	3720000	3760000	40.0	merged
Chr14	3760000	3840000	80.0	merged
Chr14	3840000	4010000	170.0	merged
Chr14	4010000	4100000	90.0	merged
Chr14	4100000	4230000	130.0	merged
Chr14	4230000	4350000	120.0	merged
Chr14	4350000	4430000	80.0	merged
Chr14	4430000	4500000	70.0	merged
Chr14	4500000	4590000	90.0	merged
Chr14	4590000	4670000	80.0	merged
Chr14	4670000	4820000	150.0	merged
Chr14	4820000	4920000	100.0	merged
Chr14	4920000	5010000	90.0	merged
Chr14	5010000	5060000	50.0	merged
Chr14	5060000	5170000	110.0	merged
Chr14	5170000	5270000	100.0	merged
Chr14	5270000	5320000	50.0	merged
Chr14	5320000	5420000	100.0	merged
Chr14	5420000	5470000	50.0	merged
Chr14	5470000	5630000	160.0	merged
Chr14	5630000	5720000	90.0	merged
Chr14	5720000	5800000	80.0	merged
Chr14	5800000	5860000	60.0	merged
Chr14	5860000	5910000	50.0	merged
Chr14	5910000	6220000	310.0	merged
Chr14	6220000	6320000	100.0	merged
Chr14	6320000	6410000	90.0	merged
Chr14	6410000	6570000	160.0	merged
Chr14	6570000	6650000	80.0	merged
Chr14	6650000	6730000	80.0	merged
Chr14	6730000	6820000	90.0	merged
Chr14	6820000	6880000	60.0	merged
Chr14	6880000	6970000	90.0	merged
Chr14	6970000	7030000	60.0	merged
Chr14	7030000	7150000	120.0	merged
Chr14	7150000	7270000	120.0	merged
Chr14	7270000	7380000	110.0	merged
Chr14	7380000	7420000	40.0	merged
Chr14	7420000	7510000	90.0	merged
Chr14	7510000	7660000	150.0	merged
Chr14	7660000	7700000	40.0	merged
Chr14	7700000	7770000	70.0	merged
Chr14	7770000	7880000	110.0	merged
Chr14	7880000	7970000	90.0	merged
Chr14	7970000	8210000	240.0	merged
Chr14	8210000	8300000	90.0	merged
Chr14	8300000	8360000	60.0	merged
Chr14	8360000	8430000	70.0	merged
Chr14	8430000	8720000	290.0	merged
Chr14	8720000	8930000	210.0	merged
Chr14	8930000	9030000	100.0	merged
Chr14	9030000	9100000	70.0	merged
Chr14	9100000	9190000	90.0	merged
Chr14	9190000	9410000	220.0	merged
Chr14	9410000	9660000	250.0	merged
Chr14	9660000	10430000	770.0	merged
Chr14	10430000	10460000	30.0	merged
Chr14	10460000	10720000	260.0	merged
Chr14	10720000	12010000	1290.0	merged
Chr14	12010000	12140000	130.0	merged
Chr14	12140000	12290000	150.0	merged
Chr14	12290000	12370000	80.0	merged
Chr14	12370000	12450000	80.0	merged
Chr14	12450000	12810000	360.0	merged
Chr14	12810000	12890000	80.0	merged
Chr14	12890000	12960000	70.0	merged
Chr14	12960000	13190000	230.0	merged
Chr14	13190000	13280000	90.0	merged
Chr14	13280000	13340000	60.0	merged
Chr14	13340000	13410000	70.0	merged
Chr14	13410000	13590000	180.0	merged
Chr14	13590000	13760000	170.0	merged
Chr14	13760000	13940000	180.0	merged
Chr14	13940000	14060000	120.0	merged
Chr14	14060000	14090000	30.0	merged
Chr14	14090000	14190000	100.0	merged
Chr14	14190000	14400000	210.0	merged
Chr14	14400000	14470000	70.0	merged
Chr14	14470000	14520000	50.0	merged
Chr14	14520000	14600000	80.0	merged
Chr14	14600000	14660000	60.0	merged
Chr14	14660000	14880000	220.0	merged
Chr14	14880000	14940000	60.0	merged
Chr14	14940000	15090000	150.0	merged
Chr14	15090000	15140000	50.0	merged
