duplication_type	parent	child	ancestor	TPC_Ks	TPCA_Ks	tPC_ratio	CLOUD_class	prob_Conservation	prob_Neofunctionalization_Parent	prob_Neofunctionalization_Child	prob_Subfunctionalization	prob_Specialization	assigned_class_probability	class_label
TRD	Pbre1_13G152200	Pbre1_13G096400	Prupe.1G258300.1	0.298306	0.483064	0.6175289402646441	Subfunctionalization	0.0024692394935783	1.4018747316151443e-06	1.1847597150504486e-06	0.9975280919707884	8.190118664605683e-08	0.9975280919707884	Sub
TRD	Pbre1_16G103400	Pbre1_13G102400	Prupe.1G290900.1	0.196309	0.332433	0.5905219999217888	Subfunctionalization	0.0050979372271486	0.0325842191543815	0.0002524520428837	0.9537673773641376	0.0082980142114483	0.9537673773641376	Sub
TRD	Pbre1_13G079200	Pbre1_13G104000	Prupe.1G305600.1	5.47313	0.862201	6.347858561982648	Specialization	0.0592508007006561	4.486370926652882e-05	6.196636798015113e-05	0.057344829541806	0.8832975396802911	0.8832975396802911	Spe
TRD	Pbre1_17G494800	Pbre1_13G111800	Prupe.3G007400.1	0.797934	0.327938	2.4331855411693675	Conservation	0.8855479591747588	0.0004663505947414	0.0038150219887849	0.1084660621581845	0.0017046060835301	0.8855479591747588	Con
TRD	Pbre1_16G148000	Pbre1_13G143200	Prupe.1G264100.1	0.492013	0.540674	0.9099993711552616	Subfunctionalization	0.0276929883209582	0.0003309663516316	5.28317233837536e-05	0.9719182663216552	4.947282371106715e-06	0.9719182663216552	Sub
TRD	Pbre1_16G150800	Pbre1_13G144600	Prupe.1G262800.1	0.189306	0.450941	0.4198021470658024	Conservation	0.5188071304155188	0.0268598693564805	0.0007970669688991	8.001099097296394e-07	0.4535351331491916	0.5188071304155188	Con
TRD	Pbre1_10G179400	Pbre1_13G152800	Prupe.8G139600.1	1.15511	0.518682	2.2270099984190703	Subfunctionalization	2.2394946304798858e-12	2.2203920765563185e-17	6.331524193932244e-15	0.9999999505380786	4.9459675768295246e-08	0.9999999505380786	Sub
TRD	Pbre1_16G170800	Pbre1_13G163600	Prupe.1G251100.1	0.201378	0.328023	0.6139142682068025	Subfunctionalization	0.0003930930211745	1.7017606369566664e-07	8.224654317882604e-06	0.9995984960062188	1.6142224972488306e-08	0.9995984960062188	Sub
TRD	Pbre1_11G182200	Pbre1_13G172400	Prupe.6G091300.1	1.71968	0.298396	5.763079934047374	Subfunctionalization	0.015608042294738	6.032280894142747e-06	0.0012277048050828	0.9831514336603366	6.786958948296413e-06	0.9831514336603366	Sub
TRD	Pbre1_03G464400	Pbre1_13G173800	Prupe.8G256500.1	2.0313	0.649526	3.1273574883838364	Subfunctionalization	0.000483601041789	1.7783677233291063e-06	7.170405012680809e-06	0.9995074459354653	4.250009604213068e-09	0.9995074459354653	Sub
TRD	Pbre1_13G359000	Pbre1_13G176800	Prupe.1G037400.1	0.501361	1.0166	0.4931743065119024	Subfunctionalization	0.0569200063051504	0.0014813421736317	0.0022770669155596	0.936479807167376	0.0028417774382822	0.936479807167376	Sub
TRD	Pbre1_07G448600	Pbre1_13G180800	Prupe.2G298600.1	1.23156	0.79346	1.55213873415169	Conservation	0.9952376318972304	3.254700400898274e-05	0.0019183340409209	0.0016750188130139	0.0011364682448257	0.9952376318972304	Con
TRD	Pbre1_04G355400	Pbre1_13G188400	Prupe.6G333700.1	0.709076	0.257513	2.7535541894972293	Conservation	0.8877209071720759	0.0017908853489169	0.0282839521105368	0.0821019988423049	0.0001022565261653	0.8877209071720759	Con
TRD	Pbre1_05G056400	Pbre1_13G196400	Prupe.8G044500.1	0.623458	0.573835	1.0864760776181306	Neofunctionalization(Child)	5.185939525193423e-10	1.803657350437279e-12	0.982163691151674	0.0001108175344384	0.0177254907934898	0.982163691151674	Neo(C)
TRD	Pbre1_05G328800	Pbre1_13G198600	Prupe.8G216400.1	0.974652	0.75786	1.286058110996754	Subfunctionalization	7.061546353004659e-07	2.4464998932963967e-08	6.5027471867270575e-09	0.9999992628776186	1.3534269932179109e-18	0.9999992628776186	Sub
TRD	Pbre1_13G486000	Pbre1_13G201600	Prupe.1G002900.1	0.332517	1.23481	0.2692859630226513	Conservation	0.7966810082497755	0.044665509259049	0.1457230783825683	0.0114808478933467	0.0014495562152602	0.7966810082497755	Con
TRD	Pbre1_03G439000	Pbre1_13G213200	Prupe.8G241500.1	0.355156	0.387964	0.9154354527739688	Subfunctionalization	1.2476844469716569e-05	1.0502394544337051e-05	1.5071002690192253e-07	0.999975345663811	1.524387148145854e-06	0.999975345663811	Sub
TRD	Pbre1_16G335000	Pbre1_13G226200	Prupe.1G016800.1	0.905908	0.547755	1.653856194831631	Subfunctionalization	0.0004334211605573	4.892198129758388e-07	1.5814380362812994e-05	0.999550264401915	1.083735196305038e-08	0.999550264401915	Sub
TRD	Pbre1_04G056400	Pbre1_13G227400	Prupe.1G186600.1	0.141913	0.350212	0.405220266581385	Conservation	0.9909302146913648	0.0039191237537453	0.0004950173945628	3.985369722833217e-05	0.0046157904630985	0.9909302146913648	Con
TRD	Pbre1_16G257000	Pbre1_13G252000	Prupe.1G112700.1	0.162101	0.561281	0.2888054290097117	Neofunctionalization(Child)	0.1980019898463158	0.0022427527415323	0.7993053803740954	0.0003626888070901	8.718823096643041e-05	0.7993053803740954	Neo(C)
TRD	Pbre1_16G265000	Pbre1_13G256600	Prupe.1G117500.1	0.576612	0.363473	1.5863956882629522	Subfunctionalization	7.716570666363513e-06	1.8855888086719144e-06	3.27273850954993e-08	0.999990365035515	7.76249015046005e-11	0.999990365035515	Sub
TRD	Pbre1_16G265000	Pbre1_13G256800	Prupe.1G117500.1	0.096134	0.363473	0.2644873209289273	Conservation	0.7672329287648807	0.0053835319250552	0.0089802596500105	0.2182038602831907	0.000199419376863	0.7672329287648807	Con
TRD	Pbre1_16G261200	Pbre1_13G263400	Prupe.1G115000.1	0.519614	0.226111	2.29804830370924	Conservation	0.5856176541544224	0.0846664559688351	0.001091559167368	0.0039856832058815	0.3246386475034928	0.5856176541544224	Con
TRD	Pbre1_02G386400	Pbre1_13G278800	Prupe.2G096600.1	0.892051	0.361306	2.468962596801603	Subfunctionalization	0.0004338586232326	1.88801386596237e-05	2.6694536166278997e-05	0.989285404918026	0.0102351617839152	0.989285404918026	Sub
TRD	Pbre1_16G282400	Pbre1_13G279200	Prupe.1G132500.1	0.285648	0.29217	0.9776773796077628	Conservation	0.6811482764262622	0.0086480394344075	0.0255805521631402	0.0004054541906213	0.2842176777855688	0.6811482764262622	Con
TRD	Pbre1_16G070600	Pbre1_13G279800	Prupe.1G313700.1	0.67519	0.61433	1.0990672765451792	Specialization	0.0455193177617201	2.8333428452879852e-05	0.0004632610360667	9.985120759410713e-06	0.9539791026530008	0.9539791026530008	Spe
TRD	Pbre1_13G079200	Pbre1_13G288800	Prupe.1G305600.1	0.534815	0.862201	0.6202903963228993	Specialization	0.0011314639227202	7.832163031632998e-05	2.9272678437873297e-05	0.0273724699254966	0.9713884718430288	0.9713884718430288	Spe
TRD	Pbre1_12G336000	Pbre1_13G300000	Prupe.6G306800.1	0.686088	0.254018	2.7009424528970385	Conservation	0.5039387677451167	0.3472053992436783	0.0001256542058426	5.429683384905174e-09	0.1487301733756789	0.5039387677451167	Con
TRD	Pbre1_16G306200	Pbre1_13G303600	Prupe.1G147800.1	0.171399	0.294952	0.5811081125064417	Specialization	0.0027955535040719	4.363798259928211e-05	0.0013261525762236	4.064160451634853e-05	0.9957940143325889	0.9957940143325889	Spe
TRD	Pbre1_16G307200	Pbre1_13G304200	Prupe.1G148200.1	0.17683	0.386754	0.4572156978337651	Subfunctionalization	0.0233841076052671	3.485832303931644e-06	0.0001359041891618	0.9764736872183968	2.815154870294221e-06	0.9764736872183968	Sub
TRD	Pbre1_17G044200	Pbre1_13G327400	Prupe.3G292400.1	0.547852	0.274243	1.9976881816491208	Conservation	0.9999973077593788	4.6442954420524993e-14	1.905245819490633e-07	2.501714177976299e-06	1.8149254253868305e-12	0.9999973077593788	Con
TRD	Pbre1_13G108400	Pbre1_13G328200	Prupe.1G286500.1	0.954226	0.63104	1.5121481997971602	Conservation	0.9993162650497932	1.6812006723911448e-08	4.821348386432278e-06	0.0006787457778457	1.5101196793600726e-07	0.9993162650497932	Con
TRD	Pbre1_05G309400	Pbre1_13G331400	Prupe.8G207100.1	0.640437	0.391437	1.6361176894366145	Subfunctionalization	2.6857469865578867e-30	3.214422835946066e-36	2.130082835897059e-31	1.0	5.257943359017331e-24	1.0	Sub
TRD	Pbre1_14G161800	Pbre1_13G336000	Prupe.7G032400.1	0.336501	0.295954	1.1370043993323289	Subfunctionalization	6.818664037939601e-21	1.1546434005541616e-25	2.266320113869093e-22	1.0	1.752690663699422e-19	1.0	Sub
TRD	Pbre1_16G400400	Pbre1_13G338600	Prupe.1G065700.1	1.33434	1.14526	1.165097881703718	Neofunctionalization(Child)	3.324087184690699e-11	1.2234127783389603e-16	0.9991109261954424	2.1888445352422996e-10	0.0008890735524323	0.9991109261954424	Neo(C)
TRD	Pbre1_09G106000	Pbre1_13G339200	Prupe.3G257100.1	0.28036	0.539698	0.5194757067841644	Neofunctionalization(Child)	0.0833225491344353	4.111896135633794e-05	0.89175444990925	0.0024319825708795	0.0224498994240789	0.89175444990925	Neo(C)
TRD	Pbre1_16G354600	Pbre1_13G345600	Prupe.1G033600.1	0.255608	0.296139	0.8631352169082762	Neofunctionalization(Child)	0.0477651729098251	3.568456163492618e-07	0.9522128096832728	3.898387261841344e-06	1.7762174023729343e-05	0.9522128096832728	Neo(C)
TRD	Pbre1_07G231000	Pbre1_13G346200	Prupe.2G170600.1	0.376002	0.387115	0.971292768298826	Conservation	0.9851512566492164	0.0137051786367057	6.611753658265147e-05	0.0007973014953025	0.0002801456821926	0.9851512566492164	Con
TRD	Pbre1_17G147600	Pbre1_13G347800	Prupe.3G233500.1	0.850338	0.274442	3.0984251681593924	Subfunctionalization	0.0371450516444599	5.044806926063577e-06	0.0004017145264456	0.7904733081315268	0.1719748808906416	0.7904733081315268	Sub
TRD	Pbre1_13G258800	Pbre1_13G349000	Prupe.1G117200.1	0.0809546	0.315223	0.2568169200851461	Conservation	0.7792171117591472	0.2130621972487317	0.0002718964622027	0.0073223515198342	0.000126443010084	0.7792171117591472	Con
TRD	Pbre1_07G406400	Pbre1_13G352400	Prupe.2G276400.1	0.360324	0.26356	1.3671422067081498	Conservation	0.9989880241401644	0.0001825498850202	0.0004296516968807	0.0003736618804611	2.6112397473569385e-05	0.9989880241401644	Con
TRD	Pbre1_01G263600	Pbre1_13G354800	Prupe.2G239700.1	0.373377	0.628013	0.5945370557615846	Neofunctionalization(Child)	0.0100202788562287	8.946603051521601e-07	0.9897268129911578	0.0002406465040821	1.1366988226172165e-05	0.9897268129911578	Neo(C)
TRD	Pbre1_05G256000	Pbre1_13G359800	Prupe.8G181200.1	0.894161	0.269954	3.312271720367173	Conservation	0.6686836189500912	7.867236556210047e-09	0.0979045932615644	0.233411574198896	2.0572221172720705e-07	0.6686836189500912	Con
TRD	Pbre1_15G365400	Pbre1_13G377400	Prupe.7G213700.1	2.58228	0.256782	10.056312358342874	Neofunctionalization(Child)	0.0016990401677087	0.0001073536969475	0.9865907238698064	0.0058157416555599	0.0057871406099775	0.9865907238698064	Neo(C)
TRD	Pbre1_09G046200	Pbre1_13G377600	Prupe.3G291100.1	1.61924	0.369041	4.387696759980599	Neofunctionalization(Parent)	2.9406128072560824e-07	0.6857338146280071	1.7033226698365169e-12	0.3126410846261103	0.0016248066828983	0.6857338146280071	Neo(P)
TRD	Pbre1_16G381600	Pbre1_13G379200	Prupe.1G050600.1	0.174074	0.421346	0.4131378961708429	Neofunctionalization(Parent)	1.7434535064256445e-06	0.9506776571202668	1.5697639794834712e-11	0.0493179306266711	2.6687838580175737e-06	0.9506776571202668	Neo(P)
TRD	Pbre1_02G179600	Pbre1_13G396400	Prupe.7G178400.1	2.7562	0.384656	7.165363337631547	Neofunctionalization(Parent)	0.006097005089724	0.9724221663849784	5.7128152027306545e-08	0.0214008613561267	7.99100410187894e-05	0.9724221663849784	Neo(P)
TRD	Pbre1_07G402200	Pbre1_13G397600	Prupe.2G273700.1	0.864243	0.24506	3.526658777442259	Neofunctionalization(Child)	5.057283539676779e-05	6.962605829248903e-08	0.9996470903186906	3.378684067573055e-05	0.0002684803791788	0.9996470903186906	Neo(C)
TRD	Pbre1_15G292000	Pbre1_13G406800	Prupe.7G251900.1	0.747659	0.317951	2.3514912675223543	Neofunctionalization(Child)	0.0004762681549179	0.0001840835474252	0.9979797831286344	4.856505054357964e-05	0.001311300118479	0.9979797831286344	Neo(C)
TRD	Pbre1_15G447200	Pbre1_13G418000	Prupe.7G163100.1	1.25507	0.349502	3.591023799577685	Neofunctionalization(Parent)	6.564218450631616e-06	0.9748655470934048	4.1681061480014e-12	0.0249861538860836	0.0001417347978928	0.9748655470934048	Neo(P)
TRD	Pbre1_14G306400	Pbre1_13G419000	Prupe.5G160800.1	0.759428	0.256778	2.9575275140393646	Specialization	0.0001376617550722	3.549576422166674e-06	0.0671405092708666	0.1157035342414446	0.8170147451561943	0.8170147451561943	Spe
TRD	Pbre1_16G287000	Pbre1_13G422800	Prupe.1G136500.1	0.662587	0.258836	2.5598718879908517	Conservation	0.931606729383486	0.013052092914717	0.0152542125649005	0.0378670443142266	0.0022199208226697	0.931606729383486	Con
TRD	Pbre1_01G179400	Pbre1_13G425200	Prupe.2G191400.1	3.84726	0.540594	7.116727155684303	Neofunctionalization(Parent)	0.0005574518716507	0.9929674923446604	3.210453399594943e-17	0.0064750503341852	5.4495035765607585e-09	0.9929674923446604	Neo(P)
TRD	Pbre1_13G414400	Pbre1_13G427600	Prupe.1G079600.1	0.232123	0.263323	0.8815143379043988	Neofunctionalization(Parent)	0.0168530087520663	0.9751968314751108	4.147687418130741e-07	0.0024015309659419	0.0055482140381389	0.9751968314751108	Neo(P)
TRD	Pbre1_04G063800	Pbre1_13G428200	Prupe.1G192200.1	1.16536	0.512625	2.2733187027554256	Neofunctionalization(Child)	0.0008017898322929	5.656526291200178e-17	0.999198209862441	1.1771910798812924e-11	2.9349403177762266e-10	0.999198209862441	Neo(C)
TRD	Pbre1_02G386400	Pbre1_13G428400	Prupe.2G096600.1	0.745767	0.361306	2.0640869512269377	Conservation	0.9996039717223434	0.0003939270244856	2.176649620724531e-07	1.883120155224344e-06	4.680537725324403e-10	0.9996039717223434	Con
TRD	Pbre1_12G418000	Pbre1_13G430800	Prupe.6G354100.1	0.410631	0.736777	0.5573341730265738	Subfunctionalization	0.0001944752420744	0.4015862187449243	8.222203218232496e-06	0.5803325509509981	0.0178785328587849	0.5803325509509981	Sub
TRD	Pbre1_05G429600	Pbre1_13G445800	Prupe.4G106400.1	0.0131241	0.53894	0.0243516903551415	Conservation	0.9974497511503432	0.0016682355217871	0.0004427810003925	0.0003627070033792	7.652532409765903e-05	0.9974497511503432	Con
TRD	Pbre1_10G409600	Pbre1_13G446000	Prupe.4G106200.1	0.391966	0.449647	0.87171937097323	Neofunctionalization(Parent)	0.0020424864578809	0.8362137848514674	1.5164144279976077e-07	0.1602197435263876	0.0015238335228212	0.8362137848514674	Neo(P)
TRD	Pbre1_07G283600	Pbre1_13G446400	Prupe.2G206100.1	1.08191	1.80413	0.5996851668117043	Neofunctionalization(Child)	0.1155287066087901	7.990836429969067e-06	0.8587335002899404	0.0197676317133146	0.0059621705515248	0.8587335002899404	Neo(C)
TRD	Pbre1_04G058800	Pbre1_13G446800	Prupe.1G189000.1	0.128438	0.3257	0.3943444887933681	Conservation	0.6003536877412776	0.3862788002460533	2.0239837275089423e-05	0.0133124562040764	3.481597131755471e-05	0.6003536877412776	Con
TRD	Pbre1_16G438400	Pbre1_13G447200	Prupe.1G101600.1	0.137397	0.494654	0.2777638510959175	Neofunctionalization(Parent)	5.5607047365465314e-05	0.9969535446136616	4.0008842880521164e-09	0.0029908053339248	3.900416384621207e-08	0.9969535446136616	Neo(P)
TRD	Pbre1_04G081800	Pbre1_13G448600	Prupe.1G207600.1	0.165681	0.366673	0.4518494680546426	Subfunctionalization	0.0025372939368097	9.634816074971075e-08	0.0297082048638592	0.9648734716146332	0.0028809332365372	0.9648734716146332	Sub
TRD	Pbre1_04G072400	Pbre1_13G453000	Prupe.1G198600.1	0.142692	0.286611	0.4978594680594953	Conservation	0.9202384908801536	7.83816074887512e-10	0.0790966336482442	0.0006485833389948	1.6291348791273516e-05	0.9202384908801536	Con
TRD	Pbre1_04G074000	Pbre1_13G454000	Prupe.1G199800.1	0.19351	0.171616	1.127575517434272	Neofunctionalization(Parent)	2.5858500405053717e-11	0.9999916161624672	1.6693087055967825e-18	3.845844482079055e-06	4.537967192221192e-06	0.9999916161624672	Neo(P)
TRD	Pbre1_04G068000	Pbre1_13G456000	Prupe.1G196500.1	0.208557	0.212157	0.9830314342680184	Neofunctionalization(Parent)	0.0007455739830538	0.6463076692912793	4.088924991712579e-07	0.3529295305071344	1.681732603321079e-05	0.6463076692912793	Neo(P)
TRD	Pbre1_07G437000	Pbre1_13G460400	Prupe.2G293000.1	0.0349457	0.539017	0.0648322780172054	Neofunctionalization(Parent)	1.0559619468732944e-08	0.9999980531503952	1.395368765697248e-23	1.936286501047453e-06	3.484158354515602e-12	0.9999980531503952	Neo(P)
TRD	Pbre1_15G732000	Pbre1_13G462400	Prupe.1G558100.1	0.531946	0.283224	1.878181227579584	Neofunctionalization(Parent)	1.213749284435392e-18	0.9999999996627305	2.1271614469190533e-37	3.3726714401061347e-10	2.462193819943182e-15	0.9999999996627305	Neo(P)
TRD	Pbre1_17G267400	Pbre1_13G467200	Prupe.3G037300.1	0.277971	0.269061	1.0331151671925698	Subfunctionalization	1.5128170191938287e-08	1.1540987769071023e-09	7.476879999862291e-10	0.9976890181076072	0.0023109648624357	0.9976890181076072	Sub
TRD	Pbre1_03G346600	Pbre1_13G468000	Prupe.4G204500.1	0.286935	0.231892	1.2373648077553343	Subfunctionalization	1.3680849592366886e-09	8.079870263720208e-06	0.053843075985348	0.6824425638137035	0.2637062789625998	0.6824425638137035	Sub
TRD	Pbre1_11G402400	Pbre1_13G469800	Prupe.4G182100.1	0.252098	0.665671	0.3787126072789711	Subfunctionalization	1.4315814417909532e-05	2.996279710522589e-13	0.0564086954719764	0.9413347037973984	0.0022422849159076	0.9413347037973984	Sub
TRD	Pbre1_04G022600	Pbre1_13G483000	Prupe.1G163200.1	0.170605	0.280948	0.6072476045389184	Conservation	0.999122984390534	0.000221771554375	1.2319399944673508e-10	0.0006484753016137	6.768630283392544e-06	0.999122984390534	Con
TRD	Pbre1_05G592800	Pbre1_13G488400	Prupe.4G008500.1	0.423275	0.633294	0.6683704566915208	Neofunctionalization(Child)	0.0082719837374788	0.0002371215059506	0.9899835054885152	0.0013874784028886	0.0001199108651664	0.9899835054885152	Neo(C)
TRD	Pbre1_07G342800	Pbre1_13G489000	Prupe.2G240700.1	0.287578	0.595267	0.4831075802959008	Neofunctionalization(Child)	0.0031557027979735	7.522310011424573e-05	0.9906779905107942	0.0060243234685349	6.676012258303994e-05	0.9906779905107942	Neo(C)
TRD	Pbre1_12G338800	Pbre1_14G021200	Prupe.6G309100.1	0.580003	0.473439	1.2250849634271788	Specialization	0.0101442541886332	0.2357711673028018	0.00204451100198	0.0813661869832593	0.6706738805233257	0.6706738805233257	Spe
TRD	Pbre1_05G537800	Pbre1_14G030800	Prupe.4G040100.1	0.431229	0.354678	1.2158323888146432	Subfunctionalization	0.2196248256256399	0.0543888272141525	0.0049800711034326	0.4242102133006291	0.2967960627561459	0.4242102133006291	Sub
TRD	Pbre1_12G039400	Pbre1_14G033000	Prupe.7G114300.1	0.197281	0.574901	0.3431564738972449	Neofunctionalization(Child)	0.0006910416771695	1.4166039492338696e-06	0.9416324074221376	0.0005131943792595	0.057161939917484	0.9416324074221376	Neo(C)
TRD	Pbre1_03G193600	Pbre1_14G056200	Prupe.6G108800.1	0.330067	1.41075	0.2339656211235158	Subfunctionalization	6.208452765926305e-07	4.801210155266771e-08	5.243844432320439e-07	0.9999988067581788	1.050328229909911e-20	0.9999988067581788	Sub
TRD	Pbre1_12G086800	Pbre1_14G087000	Prupe.7G085700.1	0.227514	0.259653	0.8762232672066179	Subfunctionalization	1.0249440770182688e-05	5.297900060652951e-06	6.428370674850546e-06	0.9999780242729028	1.5591648173797677e-11	0.9999780242729028	Sub
TRD	Pbre1_14G159000	Pbre1_14G088000	Prupe.7G034500.1	0.782652	0.361375	2.1657613282601176	Subfunctionalization	0.3887650094013652	0.00529430039812	0.0159099402461463	0.5899383146415893	9.243531277911216e-05	0.5899383146415893	Sub
TRD	Pbre1_12G136600	Pbre1_14G090800	Prupe.7G050500.1	0.803589	0.28596	2.810144775493076	Subfunctionalization	0.0378581656132788	3.196752517426437e-05	0.0008431976621921	0.9612666626093488	6.5900059172331906e-09	0.9612666626093488	Sub
TRD	Pbre1_04G165400	Pbre1_14G092400	Prupe.6G235900.1	0.441979	0.419242	1.0542335930083342	Conservation	0.8963591263792238	0.0811596018704178	0.0056644433540879	0.0005417857310068	0.0162750426652636	0.8963591263792238	Con
TRD	Pbre1_12G105000	Pbre1_14G099200	Prupe.7G072800.1	0.205808	0.409747	0.5022806756364293	Conservation	0.988795287381859	0.0092547416188499	0.0016529574290265	1.2115644278666294e-05	0.0002848979259856	0.988795287381859	Con
TRD	Pbre1_07G367200	Pbre1_14G106400	Prupe.2G253000.1	1.76879	0.685127	2.5816965321757865	Subfunctionalization	1.7215470514752225e-05	5.0321037666921325e-09	1.5122318444068332e-08	0.9999827643749236	1.3962863996710008e-13	0.9999827643749236	Sub
TRD	Pbre1_12G123000	Pbre1_14G107400	Prupe.7G061400.1	1.0906	0.676596	1.6118924734996956	Subfunctionalization	0.0100606685059392	3.465909878232053e-05	2.007141202420088e-05	0.9699438371588204	0.0199407638244338	0.9699438371588204	Sub
TRD	Pbre1_16G354600	Pbre1_14G109200	Prupe.1G033600.1	0.291333	0.296139	0.9837711345010284	Conservation	0.759843632968144	0.0522661588163165	0.0053547628742501	2.136305605498191e-06	0.1825333090356839	0.759843632968144	Con
TRD	Pbre1_11G507600	Pbre1_14G110200	Prupe.8G259000.1	0.0923315	0.333734	0.2766619523332954	Subfunctionalization	0.0326087607284441	0.0039853933438545	0.0025908724751521	0.9604345598408088	0.00038041361174	0.9604345598408088	Sub
TRD	Pbre1_17G152200	Pbre1_14G113200	Prupe.3G231000.1	0.089348	0.27233	0.3280872470899276	Subfunctionalization	0.0005699864954657	0.0001012752866962	2.477036751301213e-06	0.9993262587526124	2.4284744916587204e-09	0.9993262587526124	Sub
TRD	Pbre1_17G151400	Pbre1_14G113400	Prupe.3G231200.1	0.0578962	0.446588	0.129641190538035	Subfunctionalization	0.0057353695388974	7.987376561070301e-05	7.360303755842335e-06	0.9941675661162596	9.830275476452966e-06	0.9941675661162596	Sub
TRD	Pbre1_12G114600	Pbre1_14G116600	Prupe.7G067700.1	0.0719037	0.354119	0.2030495398439507	Specialization	4.614279946090497e-07	1.1832172226160443e-09	1.8794595669748998e-07	0.005777247432994	0.9942221020098376	0.9942221020098376	Spe
TRD	Pbre1_12G116400	Pbre1_14G118800	Prupe.7G066800.1	0.271776	0.269412	1.0087746648256204	Subfunctionalization	0.1798052368793295	0.0004706401225931	0.0367860982238136	0.4991026697492099	0.2838353550250537	0.4991026697492099	Sub
TRD	Pbre1_12G116400	Pbre1_14G119000	Prupe.7G066800.1	0.116294	0.269412	0.4316585749706769	Subfunctionalization	5.8345519799565794e-05	4.7367030639216813e-07	0.0002209110190694	0.999720095922224	1.738686005728499e-07	0.999720095922224	Sub
TRD	Pbre1_12G120400	Pbre1_14G123200	Prupe.7G064000.1	0.306	0.309714	0.988008291520564	Subfunctionalization	0.0006218185162957	7.13697079746485e-06	0.0008838441954484	0.99848351816469	3.682152768533118e-06	0.99848351816469	Sub
TRD	Pbre1_12G125800	Pbre1_14G127400	Prupe.7G058600.1	0.297085	0.30935	0.9603523517051882	Subfunctionalization	0.0910958039813728	0.0008683771855167	7.653427656586402e-05	0.9077921086368852	0.0001671759196591	0.9077921086368852	Sub
TRD	Pbre1_08G408400	Pbre1_14G127600	Prupe.1G583600.1	0.43661	0.472629	0.923790118676594	Conservation	0.9548551879888147	0.0011962996289118	0.0004056386667437	0.0429593468128209	0.0005835269027086	0.9548551879888147	Con
TRD	Pbre1_15G777000	Pbre1_14G127800	Prupe.1G583600.1	0.707397	0.33257	2.127061971915688	Subfunctionalization	0.0001951414370205	9.521449917240398e-07	2.0308113208747013e-05	0.9997835975410228	7.637560882693261e-10	0.9997835975410228	Sub
TRD	Pbre1_12G129000	Pbre1_14G131400	Prupe.7G058100.1	0.324858	0.322797	1.0063848177027668	Subfunctionalization	5.565545399725997e-07	2.5811007324578227e-09	5.2895160932228914e-08	0.9999993867878252	1.1813731843223634e-09	0.9999993867878252	Sub
TRD	Pbre1_08G125200	Pbre1_14G134400	Prupe.1G416400.1	0.808095	0.624583	1.2938152335238071	Specialization	4.0235417937194923e-07	0.0001881554375421	5.02572201182908e-05	7.293997204942561e-05	0.9996882450161108	0.9996882450161108	Spe
TRD	Pbre1_12G131800	Pbre1_14G135200	Prupe.7G053900.1	0.322141	0.281853	1.1429397593781154	Subfunctionalization	0.0002788101343367	3.657015855229788e-07	1.5246441563144803e-06	0.9997192995196468	2.746652985631531e-13	0.9997192995196468	Sub
TRD	Pbre1_16G169400	Pbre1_14G140200	Prupe.1G251800.1	0.491056	0.337094	1.456733136751173	Subfunctionalization	8.735230069734878e-07	4.191358740033385e-09	1.9470748542531264e-09	0.9999991203385594	5.372151991483995e-20	0.9999991203385594	Sub
TRD	Pbre1_12G136600	Pbre1_14G140600	Prupe.7G050500.1	0.384179	0.28596	1.3434711148412366	Subfunctionalization	0.0006356008789533	3.047202051120782e-06	3.7648369956044397e-07	0.9993609744013792	1.0339168882989015e-09	0.9993609744013792	Sub
TRD	Pbre1_12G137400	Pbre1_14G141000	Prupe.7G050300.1	0.193602	0.285769	0.6774772631041156	Subfunctionalization	0.1115118497483412	0.0001466731903528	6.189943793768881e-05	0.8882576170336914	2.19605896768084e-05	0.8882576170336914	Sub
TRD	Pbre1_08G249600	Pbre1_14G143600	Prupe.1G481500.1	2.09592	0.702622	2.982997970459223	Conservation	0.9007050040553206	0.0512671408687283	0.0027695344200756	0.0438812285480379	0.0013770921078375	0.9007050040553206	Con
TRD	Pbre1_12G145000	Pbre1_14G147000	Prupe.7G046200.1	0.313459	0.424935	0.7376634073446526	Conservation	0.973722673807615	0.0136238012155971	0.0005345226230345	8.438532527129616e-07	0.0121181585005004	0.973722673807615	Con
TRD	Pbre1_03G326200	Pbre1_14G152000	Prupe.4G216600.1	0.242566	0.321073	0.7554855126404276	Subfunctionalization	1.9818284556152177e-14	6.589202380766554e-17	4.0974810401085866e-18	0.99999999999998	1.544655740290282e-26	0.99999999999998	Sub
TRD	Pbre1_14G148400	Pbre1_14G152200	Prupe.7G045000.1	0.16151	0.996809	0.1620270282471366	Subfunctionalization	0.0115217429706443	1.747131298842578e-05	8.537562737106159e-06	0.9884522481428928	1.0737159815912328e-11	0.9884522481428928	Sub
TRD	Pbre1_05G164000	Pbre1_14G153400	Prupe.8G132000.1	0.584174	0.352475	1.657348748138166	Specialization	0.2293073715041083	0.0110361669154639	0.0003231765081422	0.1531238148953095	0.606209470176976	0.606209470176976	Spe
TRD	Pbre1_15G650000	Pbre1_14G154000	Prupe.1G511000.1	0.209323	0.430762	0.4859365496492263	Specialization	0.0006914350935774	0.0197173250192411	5.2728708071868656e-05	0.0330572631117908	0.9464812480673186	0.9464812480673186	Spe
